,"(0.5, 0.1)","(0.5, 0.2)","(0.5, 0.3)","(0.5, 0.4)","(0.5, 0.5)","(0.6, 0.1)","(0.6, 0.2)","(0.6, 0.3)","(0.6, 0.4)","(0.6, 0.5)","(0.7, 0.1)","(0.7, 0.2)","(0.7, 0.3)","(0.7, 0.4)","(0.7, 0.5)","(0.8, 0.1)","(0.8, 0.2)","(0.8, 0.3)","(0.8, 0.4)","(0.8, 0.5)","(0.9, 0.1)","(0.9, 0.2)","(0.9, 0.3)","(0.9, 0.4)","(0.9, 0.5)"
Win Rate [%],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Best Trade [%],-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.576755067129682,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.560563457491824,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054
Worst Trade [%],-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.576755067129682,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.560563457491824,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054
Avg Winning Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade [%],-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.576755067129682,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.560563457491824,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054
Avg Winning Trade Duration,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade Duration,4866 days 00:00:00,4863 days 00:00:00,4863 days 00:00:00,4854 days 00:00:00,,4866 days 00:00:00,4863 days 00:00:00,4863 days 00:00:00,4854 days 00:00:00,4826 days 00:00:00,4866 days 00:00:00,4863 days 00:00:00,4863 days 00:00:00,4854 days 00:00:00,4850 days 00:00:00,4866 days 00:00:00,4865 days 00:00:00,4865 days 00:00:00,4865 days 00:00:00,4865 days 00:00:00,4869 days 00:00:00,4869 days 00:00:00,4869 days 00:00:00,4869 days 00:00:00,4869 days 00:00:00
Profit Factor,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Expectancy,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.576755067129682,-14.465282775100249,-14.517399623402241,-14.517399623402241,-14.468871677730732,-14.560563457491824,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.465282775100249,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054,-14.488636087229054
Sharpe Ratio,-0.501635227595164,-0.5031094213836272,-0.5031094213836272,-0.5017726095842845,inf,-0.501635227595164,-0.5031094213836272,-0.5031094213836272,-0.5017726095842845,-0.5049076602147552,-0.501635227595164,-0.5031094213836272,-0.5031094213836272,-0.5017726095842845,-0.5043656018943926,-0.501635227595164,-0.501635227595164,-0.501635227595164,-0.501635227595164,-0.501635227595164,-0.5022929773603239,-0.5022929773603239,-0.5022929773603239,-0.5022929773603239,-0.5022929773603239
Calmar Ratio,-0.07735813528628475,-0.07758756825585297,-0.07758756825585297,-0.07737394464378798,,-0.07735813528628475,-0.07758756825585297,-0.07758756825585297,-0.07737394464378798,-0.07784848788300512,-0.07735813528628475,-0.07758756825585297,-0.07758756825585297,-0.07737394464378798,-0.07777735152324887,-0.07735813528628475,-0.07735813528628475,-0.07735813528628475,-0.07735813528628475,-0.07735813528628475,-0.07746098168232729,-0.07746098168232729,-0.07746098168232729,-0.07746098168232729,-0.07746098168232729
Omega Ratio,0.9146299841996433,0.9143791095957896,0.9143791095957896,0.914545043385117,inf,0.9146299841996433,0.9143791095957896,0.9143791095957896,0.914545043385117,0.9139006818935544,0.9146299841996433,0.9143791095957896,0.9143791095957896,0.914545043385117,0.914103635219097,0.9146299841996433,0.9146299841996433,0.9146299841996433,0.9146299841996433,0.9146299841996433,0.9145272829442659,0.9145272829442659,0.9145272829442659,0.9145272829442659,0.9145272829442659
Sortino Ratio,-0.7197992794588315,-0.7219099540578882,-0.7219099540578882,-0.7200073290139779,inf,-0.7197992794588315,-0.7219099540578882,-0.7219099540578882,-0.7200073290139779,-0.7245088004199771,-0.7197992794588315,-0.7219099540578882,-0.7219099540578882,-0.7200073290139779,-0.7237184353634337,-0.7197992794588315,-0.7197992794588315,-0.7197992794588315,-0.7197992794588315,-0.7197992794588315,-0.7207424226702835,-0.7207424226702835,-0.7207424226702835,-0.7207424226702835,-0.7207424226702835
