,"(0.5, 0.1)","(0.5, 0.2)","(0.5, 0.3)","(0.5, 0.4)","(0.5, 0.5)","(0.6, 0.1)","(0.6, 0.2)","(0.6, 0.3)","(0.6, 0.4)","(0.6, 0.5)","(0.7, 0.1)","(0.7, 0.2)","(0.7, 0.3)","(0.7, 0.4)","(0.7, 0.5)","(0.8, 0.1)","(0.8, 0.2)","(0.8, 0.3)","(0.8, 0.4)","(0.8, 0.5)","(0.9, 0.1)","(0.9, 0.2)","(0.9, 0.3)","(0.9, 0.4)","(0.9, 0.5)"
Start,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00
End,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00
Period,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,101.04558839831878,101.04558839831878,101.04558839831878,100.99169566699365,100.0,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823,101.0240340142823
Total Return [%],1.0455883983187846,1.0455883983187846,1.0455883983187846,0.9916956669936496,0.0,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293
Benchmark Return [%],-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445,-1.002470238190445
Max Gross Exposure [%],100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],14.034815440039807,14.034815440039807,14.034815440039807,14.04842250425774,,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773,14.040256195446773
Max Drawdown Duration,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00,5728 days 00:00:00
Total Trades,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Total Closed Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Open Trades,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Open Trade PnL,1.0455883983187846,1.0455883983187846,1.0455883983187846,0.9916956669936496,0.0,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293,1.024034014282293
Win Rate [%],,,,,,,,,,,,,,,,,,,,,,,,,
Best Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Worst Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Winning Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Winning Trade Duration,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade Duration,,,,,,,,,,,,,,,,,,,,,,,,,
Profit Factor,,,,,,,,,,,,,,,,,,,,,,,,,
Expectancy,,,,,,,,,,,,,,,,,,,,,,,,,
Sharpe Ratio,0.0309112395329667,0.0309112395329667,0.0309112395329667,0.029896320541848972,inf,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685,0.030502112538467685
Calmar Ratio,0.0031385154091174653,0.0031385154091174653,0.0031385154091174653,0.0029746248939947896,,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344,0.0030729394911579344
Omega Ratio,1.0049241195832415,1.0049241195832415,1.0049241195832415,1.004769231662596,inf,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226,1.0048586267619226
Sortino Ratio,0.04362965090018474,0.04362965090018474,0.04362965090018474,0.04219742100100352,inf,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193,0.04305216203686193
