,"(0.5, 0.1)","(0.5, 0.2)","(0.5, 0.3)","(0.5, 0.4)","(0.5, 0.5)","(0.6, 0.1)","(0.6, 0.2)","(0.6, 0.3)","(0.6, 0.4)","(0.6, 0.5)","(0.7, 0.1)","(0.7, 0.2)","(0.7, 0.3)","(0.7, 0.4)","(0.7, 0.5)","(0.8, 0.1)","(0.8, 0.2)","(0.8, 0.3)","(0.8, 0.4)","(0.8, 0.5)","(0.9, 0.1)","(0.9, 0.2)","(0.9, 0.3)","(0.9, 0.4)","(0.9, 0.5)"
Start,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00
End,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00,2023-09-05 02:00:00+00:00
Period,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00,8653 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,99.99987224968785,100.01237198357629,100.01237198357629,100.01237198357629,100.0,99.99987224968785,100.01237198357629,100.01237198357629,100.01237198357629,99.99860081212512,99.99987224968785,100.01237198357629,100.01237198357629,100.01237198357629,100.01301057219997,99.99987224968785,100.01275513772933,100.01275513772933,100.01275513772933,100.01275513772933,99.99987224968785,100.01275513772933,100.01275513772933,100.01275513772933,100.01275513772933
Total Return [%],-0.00012775031214573573,0.012371983576286993,0.012371983576286993,0.012371983576286993,0.0,-0.00012775031214573573,0.012371983576286993,0.012371983576286993,0.012371983576286993,-0.001399187874881136,-0.00012775031214573573,0.012371983576286993,0.012371983576286993,0.012371983576286993,0.013010572199974037,-0.00012775031214573573,0.01275513772932868,0.01275513772932868,0.01275513772932868,0.01275513772932868,-0.00012775031214573573,0.01275513772932868,0.01275513772932868,0.01275513772932868,0.01275513772932868
Benchmark Return [%],0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214,0.00012775031308365214
Max Gross Exposure [%],100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],1.0633377698345003,1.0630744105686571,1.0630744105686571,1.0630744105686571,,1.0633377698345003,1.0630744105686571,1.0630744105686571,1.0630744105686571,1.0633645616152787,1.0633377698345003,1.0630744105686571,1.0630744105686571,1.0630744105686571,1.063060957758797,1.0633377698345003,1.0630663388418915,1.0630663388418915,1.0630663388418915,1.0630663388418915,1.0633377698345003,1.0630663388418915,1.0630663388418915,1.0630663388418915,1.0630663388418915
