,"(0.5, 0.1)","(0.5, 0.2)","(0.5, 0.3)","(0.5, 0.4)","(0.5, 0.5)","(0.6, 0.1)","(0.6, 0.2)","(0.6, 0.3)","(0.6, 0.4)","(0.6, 0.5)","(0.7, 0.1)","(0.7, 0.2)","(0.7, 0.3)","(0.7, 0.4)","(0.7, 0.5)","(0.8, 0.1)","(0.8, 0.2)","(0.8, 0.3)","(0.8, 0.4)","(0.8, 0.5)","(0.9, 0.1)","(0.9, 0.2)","(0.9, 0.3)","(0.9, 0.4)","(0.9, 0.5)"
Start,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 05:00:00+00:00
End,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00,2024-04-10 19:00:00+00:00
Period,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00,3696 days 00:00:00
Win Rate [%],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Best Trade [%],-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.631704332630491,,,,,
Worst Trade [%],-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.631704332630491,,,,,
Avg Winning Trade [%],,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade [%],-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.631704332630491,,,,,
Avg Winning Trade Duration,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Losing Trade Duration,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3685 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3685 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3695 days 00:00:00,3694 days 00:00:00,,,,,
Profit Factor,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Expectancy,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.439527553378198,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.634565773672364,-4.631704332630491,,,,,
Sharpe Ratio,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,inf,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.22671867014090988,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.22671867014090988,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.23614364118127093,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.23628500566238037,-0.23614364118127093
Calmar Ratio,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.05548661621135127,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.05548661621135127,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.05773582348905322,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.057769221524491175,-0.05773582348905322
Omega Ratio,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9619925452835785,inf,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9634620185363203,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9634620185363203,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9620144121974803,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9619925452835785,0.9620144121974803
Sortino Ratio,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.347180576409329,inf,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.3332502323163538,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.3332502323163538,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.34697291850062206,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.347180576409329,-0.34697291850062206
