Period,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00,4871 days 00:00:00
Total Trades,354,346,346,344,344,298,299,301,291,295,261,267,267,259,261,241,246,245,237,242,227,233,229,225,231
Total Closed Trades,354,346,346,344,344,298,299,301,291,295,261,267,267,259,261,241,246,245,237,242,227,233,229,225,231
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],62.42937853107344,66.1849710982659,63.58381502890174,63.662790697674424,63.95348837209303,60.06711409395973,61.87290969899666,62.45847176079734,61.512027491408936,62.37288135593221,61.68582375478927,60.67415730337079,62.172284644194754,63.32046332046332,63.2183908045977,61.41078838174274,61.382113821138205,63.6734693877551,62.869198312236286,63.63636363636363,62.99559471365639,62.66094420600859,64.62882096069869,63.55555555555556,63.20346320346321
Best Trade [%],1.2811631220402868,0.9198560529740307,0.9198560529740458,0.9198560529740336,0.9198560529740342,2.1828124472773593,0.919856052974036,0.9198560529740364,0.9198560529740415,0.9198560529740432,1.2924709533034473,0.8152696158640699,0.4717092914760951,0.4445081885550803,0.6471014962864801,1.2924709533034442,0.8973518415163704,0.4717092914761,0.4445081885550737,0.46284292109339803,0.4445081885550801,0.8973518415163504,0.47170929147609925,0.44450818855507795,0.4445081885550783
Worst Trade [%],-1.6917139640151166,-1.8163895260431704,-1.7164623860473218,-1.1971713765720082,-1.3674223033851998,-1.2893177564701566,-1.1929073462911752,-1.7164623860473134,-1.5562820562262565,-1.166655983252023,-1.2893177564701506,-1.1929073462911781,-1.7164623860473212,-1.556282056226266,-1.1666559832520198,-1.2893177564701537,-1.6262440622372185,-1.1467617937782904,-1.5562820562262658,-1.6796767411122324,-1.1653530480669674,-1.6262440622372123,-1.1467617937782937,-1.556282056226279,-1.6796767411122375
Avg Winning Trade [%],0.11478653462747451,0.10788995202474488,0.1130765346196898,0.11282721641887389,0.11291947597386143,0.1362540244379915,0.11279150355709584,0.11356033511034912,0.11351418818720106,0.11635108744822831,0.12067100147599472,0.1065924321170238,0.10412670512568371,0.10116192637416521,0.1067666514435321,0.12684642965213025,0.10936814567530767,0.10743557191957197,0.10395473673457524,0.10881203596188188,0.10840806925483594,0.11684784712969593,0.1127376218608634,0.10684532396919427,0.11108933215258972
Avg Losing Trade [%],-0.2030619783456669,-0.21646007191164782,-0.1905954917195637,-0.18778043794393354,-0.19565095319088224,-0.1893154305522896,-0.19539722752346078,-0.1786644520700728,-0.1876190288536503,-0.1875106350884593,-0.20917388875719614,-0.20017248241283844,-0.1887405060766906,-0.20911176855362892,-0.2054120638506957,-0.20666966453863853,-0.2075513372314397,-0.18583788241153634,-0.21219487861089964,-0.21627829675587695,-0.20746567320264536,-0.20884047355486332,-0.19687239010398153,-0.21945134424232607,-0.21664581750165204
Avg Winning Trade Duration,3 days 07:29:35.565610859,3 days 07:57:54.235807860,3 days 04:02:10.909090909,3 days 00:06:34.520547945,3 days 06:45:49.090909090,3 days 21:11:03.687150838,3 days 00:46:42.162162162,3 days 06:38:17.872340425,3 days 00:16:05.363128491,3 days 08:20:52.173913043,4 days 12:04:28.322981366,3 days 02:48:53.333333333,3 days 09:06:30.361445783,3 days 02:02:55.609756097,3 days 09:18:32.727272727,4 days 17:30:48.648648648,3 days 00:57:13.112582781,3 days 17:23:04.615384615,3 days 01:17:18.926174496,3 days 10:54:32.727272727,3 days 19:38:10.909090909,3 days 06:54:14.794520547,3 days 15:34:03.243243243,3 days 01:30:37.762237762,3 days 01:58:21.369863013
Avg Losing Trade Duration,5 days 13:55:25.190839694,6 days 05:35:10.344827586,7 days 00:00:00,6 days 21:05:48.387096774,6 days 10:43:54.146341463,6 days 02:13:06.554621848,6 days 12:37:53.684210526,6 days 01:04:17.142857142,6 days 21:24:19.459459459,6 days 06:45:49.090909090,6 days 23:45:36,5 days 22:37:42.857142857,6 days 00:57:36,6 days 23:29:21.702127659,6 days 10:51:47.368421052,6 days 06:27:05.806451612,6 days 06:03:47.368421052,5 days 23:43:38.181818181,7 days 00:33:06.206896551,6 days 01:06:12.413793103,6 days 08:51:25.714285714,5 days 20:24:49.655172413,6 days 09:54:00,7 days 01:11:06.666666666,6 days 00:17:08.571428571
Profit Factor,0.9491528831827447,0.9799399731985081,1.0401461492766813,1.057199786727509,1.0282746268267746,1.0771300519115805,0.9331664126636967,1.0627341533494112,0.9721035659187496,1.0337785879811634,0.9233581094229112,0.817206686423641,0.9121774026477885,0.8410552088508703,0.8994142697648795,0.9717156030774149,0.8331289165760767,1.0212581854505727,0.8357080962601847,0.8867250027611338,0.884868276388171,0.9345854768569761,1.0556683629446855,0.855776793570576,0.8872330721394334
Expectancy,-0.004931042330340071,-0.002084156172248386,0.002233447307844666,0.0033693238779267526,0.0014249444605304723,0.005883601892990933,-0.004942561017034081,0.0036089495025137114,-0.0026556686434789784,0.001746951366477914,-0.00602150074981922,-0.014048353802959393,-0.006866687033311614,-0.012716107012049463,-0.00824773455601338,-0.002219601089701581,-0.013105203420131037,0.0006623736134158953,-0.013520110104555894,-0.009611563194666745,-0.0086594126976937,-0.005035532395546535,0.002982617901055057,-0.012213200521965006,-0.009718253630998555
Sharpe Ratio,-0.07843158318233794,-0.026071936308930465,0.06549211567736662,0.0930194758289662,0.04903579313862178,0.11572780449957736,-0.09582940009157746,0.08759502408605416,-0.03474236214684,0.05213962948175768,-0.10251115325501127,-0.27501118321470064,-0.10952090993698074,-0.22648764587303483,-0.1339091210140626,-0.031366361887487454,-0.23807362244759264,0.03075373555913174,-0.21005431072862196,-0.15099181276961948,-0.13704074089740143,-0.08393215385367957,0.07024542592944687,-0.17912779743459345,-0.14851231252456978
Calmar Ratio,-0.01735684238684393,-0.00594026346823514,0.014733861616848289,0.020260081310934933,0.009461559028328287,0.027992544095705254,-0.01589112049607671,0.01838977043359291,-0.00783444834955845,0.010115463321695535,-0.016405798161644038,-0.03531253520543106,-0.018445065527842905,-0.03323214616234156,-0.02220425426353122,-0.006291260001794766,-0.03532072276733258,0.004949343080268559,-0.03175157910227182,-0.024209808594799223,-0.026440574362863737,-0.016600237841983573,0.01343912913181604,-0.027966217222706743,-0.023140234402221224
Omega Ratio,0.9746618796282455,0.9915528824904757,1.0213247508902403,1.0297004555342346,1.0160303842867706,1.0392763614332174,0.9668518693094396,1.0313843030876462,0.9882336964641041,1.0183570967131457,0.9669421191881195,0.9027260138342894,0.9602616456696689,0.9230181899121911,0.9525551940326341,0.989217289179991,0.9114913228585261,1.0114136576011836,0.9232059056628988,0.9432210723382481,0.9491702789779461,0.9668849235411102,1.0271138345229966,0.9319407684295857,0.9408396031873847
Sortino Ratio,-0.1035804387661703,-0.03472834063033365,0.08869139798732341,0.1288951362776894,0.06561421492811832,0.15773655826577798,-0.12716328784003017,0.11756259062242222,-0.04707649383670687,0.06930111651471232,-0.13078292867860258,-0.3449204029740299,-0.14041944163089956,-0.28963228107838374,-0.16858870959489167,-0.040118226233865045,-0.2997805117723411,0.04082596102333125,-0.2629640112382426,-0.18808524134228505,-0.1742253572226166,-0.10614117893767783,0.09300730334171983,-0.22373322414696048,-0.1837769528327386
