,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Start,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00
End,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05 08:00:00+00:00
Period,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00,7633 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,118.595371445412,119.80672470415327,114.01494963559921,110.92469854882653,117.40535766998104,124.45527957062332,118.44810218549401,112.23798915763638,113.53377180734137,116.46538060146788,125.10381367059797,117.94499367139971,108.98634647168076,115.58461110438057,118.27369661921813,121.99490742113619,119.35581867553307,108.2660706701738,114.05665678454497,116.02377498436623,121.18781992935185,120.76120731245413,109.5200854539311,113.73367014935523,118.97977583956816
Total Return [%],18.595371445412,19.806724704153268,14.014949635599208,10.924698548826527,17.405357669981044,24.45527957062332,18.448102185494008,12.237989157636378,13.533771807341367,16.465380601467885,25.103813670597972,17.944993671399715,8.986346471680761,15.584611104380572,18.27369661921813,21.99490742113619,19.355818675533072,8.266070670173804,14.056656784544968,16.023774984366227,21.187819929351846,20.761207312454133,9.520085453931102,13.733670149355234,18.979775839568163
Benchmark Return [%],8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142,8.351146436255142
Max Gross Exposure [%],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],7.411926547918793,6.169810395522511,7.689107014459354,7.3278726651717125,5.8271641549129205,6.203220972249877,6.240510815203217,8.053765523112702,7.723839390176103,7.748906159336497,5.630369386662264,4.33540622925685,7.113087629765266,6.219846057687923,5.34255150505292,6.456173238972631,3.7664996260183945,7.5324524121093015,6.844001837577456,5.973237516813479,6.5253895350208175,4.170695408057491,6.621564787197622,5.872357257336703,4.817010644779832
Max Drawdown Duration,2421 days 00:00:00,2188 days 00:00:00,3884 days 00:00:00,3976 days 00:00:00,2238 days 00:00:00,1447 days 00:00:00,1850 days 00:00:00,4001 days 00:00:00,2929 days 00:00:00,2466 days 00:00:00,1444 days 00:00:00,1570 days 00:00:00,3487 days 00:00:00,1991 days 00:00:00,1850 days 00:00:00,1560 days 00:00:00,1552 days 00:00:00,4086 days 00:00:00,1999 days 00:00:00,1936 days 00:00:00,1571 days 00:00:00,1595 days 00:00:00,2860 days 00:00:00,1935 days 00:00:00,1656 days 00:00:00
Total Trades,513,500,474,479,472,465,435,420,426,417,414,391,375,387,382,384,359,348,356,350,355,341,326,331,332
Total Closed Trades,513,500,474,479,472,465,435,420,426,417,414,391,375,387,382,384,359,348,356,350,355,341,326,331,332
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],60.62378167641326,63.2,62.236286919831215,63.04801670146137,64.61864406779661,61.72043010752688,62.06896551724138,61.42857142857143,61.502347417840376,62.829736211031175,60.38647342995169,61.892583120204606,61.33333333333333,61.49870801033591,63.089005235602095,60.416666666666664,64.06685236768801,62.06896551724138,62.64044943820225,64.57142857142857,61.97183098591549,65.39589442815249,62.57668711656442,63.44410876132931,65.06024096385542
Best Trade [%],2.8553176449044533,1.4840078982977827,1.5357675375951103,1.4840078982977836,1.5828224676184117,2.855317644904461,1.4840078982977825,1.484007898297781,1.4840078982977782,1.5828224676184226,2.855317644904459,1.484007898297789,1.4840078982977876,1.4840078982977896,1.5828224676184162,2.855317644904459,1.4840078982977911,1.4840078982977793,1.4840078982977756,1.4840078982977878,2.8553176449044613,1.484007898297789,1.4840078982977725,1.4840078982977918,1.484007898297784
Worst Trade [%],-2.315809679885436,-2.5122990878232963,-2.0574162028464564,-2.025471450397876,-2.006152221915344,-2.315809679885445,-2.5122990878232865,-2.057416202846457,-2.025471450397889,-2.006152221915355,-2.3158096798854553,-2.512299087823294,-2.057416202846457,-2.0254714503978697,-2.0061522219153565,-2.3158096798854575,-2.512299087823296,-2.057416202846457,-2.0254714503978817,-2.0061522219153556,-2.3158096798854473,-2.911537722166512,-2.0574162028464587,-2.0254714503978763,-2.0061522219153534
Avg Winning Trade [%],0.2131827750699197,0.21252307621343827,0.22091857940867562,0.21040611718589416,0.21533311772168223,0.22139934404894385,0.22047956036464855,0.22513466199294302,0.22320936017698412,0.22027047883120174,0.23227832318864408,0.22387794556338972,0.21835696932787216,0.2221661153022703,0.21909492429029206,0.2362877624106418,0.2259727432889435,0.21571505700689764,0.2211454780552248,0.21668268826413864,0.23252969483654432,0.2224890697842602,0.21352030159312135,0.21652213959975575,0.21898240466678218
Avg Losing Trade [%],-0.2423213402861534,-0.2653397346484572,-0.2891834547900155,-0.29889602757064837,-0.29539579298478075,-0.23382655038378677,-0.25829686439116967,-0.2874465335707262,-0.2793699012193244,-0.27409496435763736,-0.21733455735825163,-0.2530454327231419,-0.28737454491925046,-0.2579842490560739,-0.2556699989504836,-0.22970733571830615,-0.26611306955312564,-0.29339326815810346,-0.2724011818865114,-0.27552697887381467,-0.23655904422586757,-0.2610085763661155,-0.2831714012858558,-0.27013583585618034,-0.2585966766722089
Avg Winning Trade Duration,3 days 16:49:23.344051446,3 days 15:11:23.544303797,3 days 11:03:51.864406779,3 days 11:36:09.536423841,3 days 11:24:35.409836065,3 days 16:58:32.195121951,3 days 18:02:40,3 days 08:16:44.651162790,3 days 08:36:38.473282442,3 days 08:58:37.557251908,4 days 01:09:07.200000,3 days 21:43:08.429752066,3 days 12:31:18.260869565,3 days 12:24:12.100840336,3 days 13:38:35.352697095,4 days 06:06:12.413793103,4 days 05:06:46.956521739,3 days 08:53:20,3 days 13:07:48.161434977,3 days 15:04:46.725663716,4 days 07:05:27.272727272,4 days 09:54:04.843049327,3 days 05:45:52.941176470,3 days 15:05:08.571428571,3 days 15:40:00
Avg Losing Trade Duration,5 days 15:19:36.237623762,6 days 04:10:26.086956521,7 days 09:23:07.709497206,7 days 03:47:47.796610169,7 days 15:05:23.353293413,5 days 13:09:09.152542372,6 days 13:19:01.463414634,7 days 07:54:02.236024844,7 days 04:51:32.024539877,7 days 15:44:24.935064935,6 days 04:16:11.779141104,6 days 12:58:22.702702702,7 days 10:00:00,6 days 20:55:08.108108108,7 days 09:05:08.571428571,5 days 17:57:36.953642384,6 days 19:07:30,7 days 17:24:16.488549618,7 days 01:05:27.272727272,7 days 15:36:35.121951219,6 days 02:08:57.313432835,6 days 09:13:50.769230769,7 days 19:50:04.958677686,7 days 02:36:00,6 days 22:57:23.478260869
Profit Factor,1.3556098479421415,1.3798553629984156,1.2590941148044743,1.199659865469076,1.3317254484753684,1.5479436658269037,1.4146710623661112,1.255386311061363,1.2852551228324993,1.3709916376840956,1.6604626334412285,1.4599515971742238,1.214178721060978,1.3903492753171787,1.4828762002661962,1.593851120541387,1.5360236673127121,1.2111395958725595,1.3748274654526733,1.4504921351991213,1.6308435437543913,1.6398162867865056,1.2720820998009987,1.4062872579734529,1.60377376386712
Expectancy,0.03624828741795713,0.03961344940830652,0.029567404294513086,0.022807303859763067,0.0368757577753836,0.05204973541554929,0.04178581774061629,0.028429410462696883,0.03108615393182411,0.03879420929441166,0.06007397809897544,0.04522091833600038,0.02318660479757742,0.03957325333305574,0.047129283591415744,0.056639646692578996,0.05313010930785825,0.02289430263650119,0.03868694720896462,0.044955977566023334,0.05897795630098357,0.06006999410156927,0.028315686938510484,0.040640421972742605,0.05634465628951324
Sharpe Ratio,0.4890547858741632,0.5213487113252121,0.37403332281088836,0.2973846946701042,0.4566943119077195,0.6565662958948625,0.5096855480406316,0.3495837894862224,0.383211767889212,0.46014256328535674,0.6908172417759527,0.5227668451995877,0.270502515503975,0.46286479840304995,0.5349454751594098,0.6193910347654539,0.5609652148847294,0.2571662997392792,0.42927235876679526,0.48165020171685474,0.6137927695892587,0.6140285273751315,0.30356274966278796,0.43017583413830884,0.5902834160305368
Calmar Ratio,0.11047992983281671,0.14066461692989918,0.08182456761227622,0.06782621075084627,0.13218457302967554,0.16953299739980912,0.13025839678024093,0.06873800752876716,0.07882207269587387,0.09440476147783852,0.19124298770242087,0.1827651835685699,0.05796908073904101,0.11173498561635423,0.1508222787090975,0.14795332457146917,0.22559092104347067,0.050515533671441994,0.09218550757467096,0.11940532714814561,0.14147407454701214,0.21726738554205427,0.06581515476693661,0.10511496149014146,0.17323430700023396
Omega Ratio,1.1501563203208927,1.1604517234181881,1.1110216272105744,1.0890004020669761,1.1381331325861384,1.2210767764752852,1.1639549974928567,1.1115576015077975,1.1228382027214836,1.1489722753745906,1.2343567100965884,1.1762716618268194,1.0885296108267521,1.1582333290028235,1.1833318168289366,1.2190390041263068,1.1941124071916054,1.0880497402025382,1.1521050184924049,1.1701877740181392,1.2233099008954995,1.2213400912046468,1.109347038983842,1.1576485494120046,1.2252910779253798
Sortino Ratio,0.7297676314235172,0.7837022766882434,0.5486907645384829,0.42979987933778946,0.674573404644196,1.0164650576481564,0.7780093186582364,0.5224234488135419,0.5698228474516717,0.6925300864257128,1.0972758091408608,0.8091394189222221,0.40356305458252173,0.7028458780511018,0.8249475205978335,0.9697260127137729,0.871640812773657,0.3832162040224388,0.65054344689704,0.7386002830698957,0.9598924869465891,0.9594400170885258,0.4548530888315684,0.6519303385375081,0.9178431853980642
