,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Win Rate [%],53.506097560975604,56.21019108280255,55.810147299509005,57.90349417637272,57.73710482529118,52.910958904109584,55.88752196836555,55.09090909090909,58.348968105065666,57.720588235294116,54.15094339622642,57.14285714285714,54.8582995951417,59.47046843177189,59.38775510204082,55.894308943089435,58.2089552238806,57.47863247863248,59.65292841648589,60.393873085339166,54.6875,57.14285714285714,56.481481481481474,59.05882352941176,59.188544152744626
Best Trade [%],1.533619553748148,2.9642455524990714,2.447690475142419,1.533619553748151,1.5336195537481507,1.5336195537481565,2.9642455524990603,1.5336195537481474,1.533619553748149,1.5336195537481492,1.5336195537481576,2.964245552499072,1.5336195537481574,1.5336195537481498,1.7809617227423673,1.5336195537481505,4.253718408509183,1.5336195537481554,1.5336195537481536,1.7809617227423673,2.176687297078613,2.1393341960390275,1.9897728879596794,1.9897728879596759,1.9897728879596825
Worst Trade [%],-1.4725514425921904,-1.8315021891102556,-2.1256739057598084,-2.125673905759794,-2.2017257208996606,-1.6037702069013993,-1.831502189110269,-2.125673905759793,-2.1256739057597924,-2.201725720899676,-1.4902563796373023,-1.8315021891102603,-2.125673905759802,-2.1256739057598057,-2.2017257208996694,-1.490256379637304,-1.8315021891102525,-2.0445704228148975,-2.1029782596729136,-2.044570422814906,-1.315707921019581,-1.8315021891102652,-1.8120832709481398,-1.8120832709481263,-1.812083270948129
Avg Winning Trade [%],0.21870760053995475,0.23741411659731806,0.23518004206660031,0.21396731991235987,0.21900933924501303,0.22077907105433212,0.24251073144570456,0.2345921724732181,0.22552391889034554,0.22114248844147433,0.22029636836587022,0.24133991874832106,0.22582856096245124,0.2195101440333795,0.22147342740699794,0.22001881353228034,0.2466322336501976,0.21549257457007,0.21482976457816824,0.21672545710315988,0.22291391205093028,0.23412705405909473,0.2196389858702205,0.22042750524775234,0.22445717008593774
Avg Losing Trade [%],-0.28204895778231975,-0.32334063357805876,-0.33546222928286684,-0.3542265558693874,-0.34477565218427286,-0.2883756536617188,-0.31452514405138504,-0.32775610134443217,-0.3569046671089374,-0.34505723869837235,-0.29127710286587083,-0.30595563958003696,-0.324232071754933,-0.3574144051441757,-0.3483520537014516,-0.303178011381784,-0.31021231256770176,-0.33862517750346155,-0.3490188520719419,-0.3589793941031613,-0.3000037351701008,-0.3086395009407562,-0.32611366290654925,-0.3344963079516936,-0.338032137006014
Avg Winning Trade Duration,3 days 07:47:41.538461538,3 days 16:27:11.728045325,3 days 11:07:12.844574780,3 days 15:14:28.965517241,3 days 06:05:11.239193083,3 days 10:15:08.737864077,3 days 17:03:23.773584905,3 days 08:04:45.148514851,3 days 23:09:04.051446945,3 days 07:47:46.242038216,3 days 13:27:48.292682926,3 days 20:40:00,3 days 01:03:45.830258302,3 days 16:50:57.534246575,3 days 11:57:31.546391752,3 days 17:06:19.636363636,4 days 07:54:43.516483516,3 days 03:02:00.446096654,3 days 16:55:51.272727272,3 days 12:20:52.173913043,4 days 00:00:00,4 days 05:30:58.064516129,3 days 06:41:18.688524590,4 days 00:22:56.892430278,3 days 17:13:32.903225806
Avg Losing Trade Duration,5 days 22:05:56.435643564,6 days 15:52:56.470588235,7 days 08:32:21.573033707,7 days 07:52:24.664031620,7 days 20:07:33.543307086,6 days 00:26:22.417582417,6 days 12:02:53.493975903,7 days 11:21:47.755102040,7 days 12:58:22.702702702,7 days 14:36:31.304347826,5 days 22:18:25.394190871,6 days 21:25:57.209302325,7 days 14:59:11.131221719,7 days 07:28:38.592964824,7 days 17:22:00.603015075,6 days 07:08:39.069767441,6 days 23:52:36.923076923,7 days 04:30:27.411167512,7 days 08:23:13.548387096,7 days 23:28:10.607734806,6 days 12:10:44.776119403,7 days 00:38:55.135135135,7 days 02:19:21.290322580,7 days 04:33:06.206896551,8 days 05:19:59.999999999
Profit Factor,0.8915348366224078,0.9468988521882975,0.890047795854385,0.823626075509971,0.8614003861678363,0.8584607675984073,0.9787981379526033,0.8801807407570985,0.8779784427364985,0.867252127172304,0.8938566929501792,1.0505607140304443,0.8478234894503863,0.893106393232673,0.92241706790036,0.9229769804708573,1.1068537934611122,0.8620539349850888,0.9025398862822732,0.9131011789437911,0.9001276479288512,1.0109855424073881,0.876568663283394,0.943848736628257,0.9561966995254315
Expectancy,-0.014055330528237694,-0.008712589591616138,-0.016947337589630795,-0.02409300421901693,-0.018883645111287192,-0.018565583652654094,-0.003977581779549766,-0.01785800153976637,-0.01709719948368775,-0.01808191952457809,-0.014323554828194168,0.006083636845867713,-0.022010437739740846,-0.014618056055451967,-0.01049026416769494,-0.011106970762504415,0.013387905626325802,-0.01995170656609098,-0.013072988172119451,-0.011789130344651566,-0.014284341324160052,0.0007267410827404286,-0.017954023806180663,-0.007452520532865797,-0.005861625461499043
Sharpe Ratio,-0.19632916693823155,-0.0919233259463567,-0.20423406003630215,-0.3370931279025858,-0.258481010357048,-0.24650443108666956,-0.0321052185600913,-0.21198990420750774,-0.21048755029524824,-0.23236544648836943,-0.17257195197220612,0.07889622612805482,-0.2574553071110634,-0.17484424038181856,-0.12260290635622896,-0.11983435610105622,0.14857419920246714,-0.2275375307410034,-0.15118422282487945,-0.1332896730558835,-0.14726982816736123,0.01779452377938659,-0.18641879423412835,-0.07763529671919954,-0.05898493109128249
Calmar Ratio,-0.03501775882927809,-0.025624553448785614,-0.04138025669696827,-0.0419459751844201,-0.039192453717210064,-0.03533404020079488,-0.010418730183518191,-0.04095523107171659,-0.03809065004453743,-0.03712843434907653,-0.03128074488111423,0.020483926607616255,-0.04115739394228029,-0.028216832721674533,-0.021643183700939397,-0.028105624066434937,0.040103189532751354,-0.03599989754809219,-0.029076884762405213,-0.024013274487130302,-0.030825070228264334,0.002407577278225717,-0.03209537039768857,-0.01911675080964309,-0.012797701344141274
Omega Ratio,0.9520942098151773,0.977395068998308,0.9509454762482404,0.9210072925039336,0.9387752036377097,0.9374637809815338,0.9915860654068429,0.9468113823165945,0.9479090032305428,0.941442433714777,0.9535172525741762,1.0218290037931343,0.9322186516083498,0.95350911818864,0.9672898582894358,0.966848822581161,1.0419885033585738,0.936456401199892,0.9582850736991606,0.9634685340971911,0.9585172926692441,1.0050415134408777,0.9449476798838925,0.9773524363721355,0.9830212936105636
Sortino Ratio,-0.27606056095839504,-0.13368213729968031,-0.2921261451433147,-0.4714083517746508,-0.3661920318321756,-0.34476763467654736,-0.04717025514551923,-0.3013550410843181,-0.2989607351316914,-0.330396566757448,-0.24377502981428345,0.11870642110473914,-0.3663718986701035,-0.2517174038921053,-0.1776115430930576,-0.16935529249136974,0.22461615054547995,-0.3239605951419351,-0.21740561990742083,-0.19207912374116998,-0.21298583390086398,0.02608685251184154,-0.2755084601371134,-0.11547295614863008,-0.08811685590832914
