,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Start,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00
End,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00,2023-09-04 04:00:00+00:00
Period,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00,8621 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,110.56035425632702,110.50004312521826,109.5927616189817,105.27978441526744,102.13419962305467,109.9188864835344,105.66613807325272,104.94534516786226,101.62995069163809,99.18816432915392,111.79431063851693,108.2113578822897,106.12459096033443,102.03905972189852,104.38664668635921,108.49358944259946,108.321629020668,104.9805018330313,103.24256846658521,104.09065951823078,108.17256708820759,110.13559528996814,106.11476629892924,104.88649124983615,104.83161324854697
Total Return [%],10.560354256327017,10.500043125218255,9.592761618981697,5.279784415267443,2.13419962305467,9.918886483534394,5.666138073252725,4.945345167862257,1.6299506916380866,-0.8118356708460793,11.794310638516933,8.211357882289704,6.12459096033443,2.039059721898525,4.386646686359214,8.493589442599458,8.321629020667999,4.980501833031298,3.242568466585212,4.09065951823078,8.172567088207586,10.135595289968137,6.11476629892924,4.886491249836155,4.831613248546972
Benchmark Return [%],17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693,17.491434425866693
Max Gross Exposure [%],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],10.10219704420549,8.914158044924193,8.915787915559624,10.364784108020366,12.252862935093626,9.700591368142726,9.526758200684444,9.307716268691319,11.67796581088112,13.895092070095233,7.067408778311004,7.593400099009841,9.192159240796784,10.805966619529963,11.460371252542226,7.204873350751896,7.419990289121903,9.220490036660264,9.114119278989191,10.247661096284395,8.719529506071547,7.157795243622587,8.99371810927565,8.99687844719625,10.271273728685035
Max Drawdown Duration,3936 days 00:00:00,3605 days 00:00:00,4121 days 00:00:00,6924 days 00:00:00,7599 days 00:00:00,5378 days 00:00:00,4045 days 00:00:00,4315 days 00:00:00,6924 days 00:00:00,7508 days 00:00:00,5348 days 00:00:00,3064 days 00:00:00,3202 days 00:00:00,7440 days 00:00:00,6233 days 00:00:00,5196 days 00:00:00,3230 days 00:00:00,6346 days 00:00:00,7155 days 00:00:00,6376 days 00:00:00,3658 days 00:00:00,3637 days 00:00:00,4201 days 00:00:00,5798 days 00:00:00,4050 days 00:00:00
Total Trades,565,544,526,511,516,508,487,470,455,459,444,422,418,403,411,395,380,379,361,370,368,357,352,336,344
Total Closed Trades,565,544,526,511,516,508,487,470,455,459,444,422,418,403,411,395,380,379,361,370,368,357,352,336,344
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],61.769911504424776,62.86764705882353,63.87832699619772,63.992172211350294,62.2093023255814,62.99212598425197,64.47638603696099,65.1063829787234,66.59340659340658,64.27015250544662,62.387387387387385,63.03317535545023,64.5933014354067,65.2605459057072,64.23357664233576,62.53164556962025,63.421052631578945,64.64379947229551,65.37396121883657,64.5945945945946,63.04347826086957,64.70588235294117,66.19318181818183,66.66666666666666,65.69767441860465
Best Trade [%],2.286559796034309,1.6350275658516347,1.6350275658516322,1.6350275658516318,1.6350275658516433,2.2865597960343065,1.4627542012189945,1.2821105792927108,1.3714138190086569,1.3805713364296899,2.2865597960343043,1.4627542012189945,1.2821105792927299,1.3714138190086553,1.433296181270338,1.311193906827725,1.4627542012189996,1.205645733938865,1.3714138190086602,1.4332961812703358,1.3111939068277256,1.462754201219014,1.2056457339388718,1.371413819008648,1.4332961812703253
Worst Trade [%],-1.584604602782674,-2.1709988686325286,-1.7519060308404333,-2.500028247073847,-3.4430541190605886,-1.5846046027826706,-2.170998868632532,-1.7519060308404277,-2.5000282470738564,-3.4430541190605894,-1.2706472013998844,-2.170998868632528,-1.7851445899380929,-2.500028247073851,-3.23917181867111,-1.2706472013998877,-2.1709988686325365,-1.7851445899380898,-2.5000282470738586,-3.239171818671105,-1.2706472013998797,-2.170998868632518,-1.785144589938096,-2.5000282470738493,-3.2391718186711036
Avg Winning Trade [%],0.18188840418956984,0.18645898626871868,0.1903633228282227,0.1820067214529049,0.18168210041699923,0.1794230191617602,0.17404721836603296,0.1805712868678126,0.17187940474701005,0.17296576326569635,0.18996200906657718,0.18309593414496195,0.1866823021025124,0.1806970758760206,0.1872883230923936,0.1866090175983061,0.1918777795219215,0.18511886863600982,0.18589333857836643,0.18736576399793003,0.18542246806387758,0.1956269469610243,0.18912385480354735,0.18923431815025102,0.19223337167078933
Avg Losing Trade [%],-0.2472399850148842,-0.2648245660513231,-0.2868546723157647,-0.2938446404396364,-0.2865740482350735,-0.25507706296025834,-0.2826513334898826,-0.30592299021131597,-0.3301706020620986,-0.3142862691087927,-0.24698340565192586,-0.26033399214005126,-0.29883865608368526,-0.3232382556415268,-0.305305346440402,-0.2551306967205095,-0.2737643401107654,-0.30067882937615004,-0.3235917719599557,-0.30935515240486167,-0.2573738103151704,-0.28055137805461183,-0.31874166760130207,-0.333916631794605,-0.3261559485938338
