,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Max Drawdown Duration,993 days 00:00:00,1087 days 00:00:00,716 days 00:00:00,1087 days 00:00:00,1087 days 00:00:00,1087 days 00:00:00,1173 days 00:00:00,1816 days 00:00:00,1087 days 00:00:00,1087 days 00:00:00,2006 days 00:00:00,1113 days 00:00:00,1910 days 00:00:00,1910 days 00:00:00,2003 days 00:00:00,2293 days 00:00:00,1316 days 00:00:00,2293 days 00:00:00,2293 days 00:00:00,2003 days 00:00:00,2293 days 00:00:00,1319 days 00:00:00,2293 days 00:00:00,2293 days 00:00:00,2003 days 00:00:00
Total Trades,362,338,324,329,322,309,289,273,281,276,275,258,249,250,249,242,223,222,218,215,222,212,206,207,203
Total Closed Trades,362,338,324,329,322,309,289,273,281,276,275,258,249,250,249,242,223,222,218,215,222,212,206,207,203
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],73.20441988950276,72.18934911242604,74.07407407407408,69.6048632218845,72.36024844720497,71.52103559870551,69.55017301038062,71.42857142857143,69.3950177935943,72.10144927536231,70.54545454545455,68.6046511627907,70.68273092369478,69.19999999999999,71.8875502008032,67.35537190082644,66.81614349775785,66.66666666666666,66.05504587155964,69.30232558139535,68.91891891891892,68.86792452830188,67.47572815533981,65.21739130434783,68.4729064039409
Best Trade [%],0.09835722340707335,0.08276406905045267,0.15406330890578068,0.0827640690504562,0.09835722340708196,0.09835722340708754,0.08276406905045368,0.15406330890577527,0.0827640690504483,0.12985946281121333,0.08165413687526259,0.19129386983419824,0.14636840111192737,0.08276406905044568,0.08276406905045078,0.08165413687526517,0.19129386983419863,0.14636840111193564,0.08276406905046071,0.0827640690504441,0.13695574272262226,0.19129386983420146,0.1463684011119411,0.08276406905045985,0.08276406905044428
Worst Trade [%],-0.20421914753788623,-0.16859215275407516,-0.20421914753787776,-0.15972959546111085,-0.21882893449357743,-0.20421914753787884,-0.1685921527540739,-0.20421914753788,-0.15972959546111457,-0.21882893449357332,-0.2042191475378807,-0.16859215275407974,-0.20421914753788553,-0.2668706829450687,-0.2188289344935785,-0.20421914753787251,-0.16859215275407685,-0.20421914753788575,-0.2668706829450543,-0.21882893449357133,-0.20421914753788084,-0.16859215275407824,-0.20421914753787798,-0.2668706829450547,-0.21882893449358815
Avg Winning Trade [%],0.01649158502732068,0.017327210310922193,0.018826517668010263,0.018690203884185234,0.019042981765130366,0.0172589355810807,0.01720449801001512,0.01905140753682286,0.018841867984207467,0.019511458555133504,0.016787700093188637,0.01798298386834839,0.01924851619310583,0.019124865500378695,0.01885680028324407,0.016548162117813632,0.017941291595725623,0.019418652982160316,0.01920042814554624,0.019201411957477217,0.017077944358848303,0.01861537995268296,0.019667118669610354,0.01972281097577246,0.019414765088031378
Avg Losing Trade [%],-0.027754916307555284,-0.0272879447565188,-0.032016802115639245,-0.025410679062825355,-0.032080110475284584,-0.02949290679544482,-0.027798214361263684,-0.03422613389820591,-0.028344529310076194,-0.035481289895316924,-0.030369766203212276,-0.02924517680574796,-0.03315024967553415,-0.031122426942868212,-0.03736412390304779,-0.02781327050579902,-0.02862075354543675,-0.028875050606229143,-0.03167919597244224,-0.03901305497090031,-0.02947901537012662,-0.03125662515914429,-0.030367889585680492,-0.030421139707579172,-0.03926014309818261
Avg Winning Trade Duration,3 days 06:14:56.603773584,4 days 02:09:50.163934426,4 days 19:54:00,4 days 08:16:46.113537117,4 days 16:28:50.472103004,3 days 06:37:27.963800905,3 days 22:26:51.940298507,4 days 22:38:46.153846153,4 days 10:12:55.384615384,4 days 23:38:17.487437185,3 days 08:17:19.175257731,4 days 13:09:09.152542372,4 days 19:38:10.909090909,4 days 11:14:13.179190751,4 days 15:09:03.016759776,3 days 08:23:33.496932515,5 days 04:49:55.973154362,4 days 17:50:16.216216216,4 days 12:00:00,5 days 06:07:14.899328859,3 days 18:58:49.411764705,5 days 02:18:04.931506849,4 days 19:41:00.431654676,4 days 08:00:00,4 days 10:52:39.712230215
Avg Losing Trade Duration,6 days 01:45:00,7 days 01:48:23.225806451,7 days 23:07:57.108433735,7 days 03:38:10.909090909,8 days 05:23:35.730337078,6 days 09:06:12.413793103,7 days 11:35:10.344827586,8 days 10:54:32.727272727,7 days 04:11:09.767441860,7 days 13:42:51.428571428,5 days 23:24:00,7 days 01:30:00,9 days 03:20:00,7 days 14:38:57.662337662,7 days 13:42:51.428571428,5 days 04:36:55.384615384,6 days 21:22:11.506849315,8 days 06:48:38.918918919,7 days 17:11:21.081081081,8 days 05:05:27.272727272,5 days 00:42:21.176470588,6 days 18:54:32.727272727,8 days 11:27:45.671641791,7 days 10:40:00,8 days 08:15:00
Profit Factor,1.6372563552476318,1.6642693105526856,1.6979340413035806,1.69776264417036,1.5512409730617363,1.4842383048302286,1.4286136837923193,1.408199479611992,1.504819421069683,1.4191790650995986,1.3389475573056069,1.3594144943804198,1.4174272861278843,1.378489928620335,1.2888383767077263,1.2422666185862403,1.2786096320119487,1.3436400080589677,1.178292451480738,1.1101519656364291,1.3020511758328912,1.3163503383413915,1.3422401800946246,1.2144553859462959,1.0732182725125372
Expectancy,0.004669916550531907,0.004956328059019006,0.005691049661407278,0.005327656858294791,0.004945437026657274,0.003963322435820147,0.0035143903597098947,0.0038426456679771723,0.004422732544724086,0.00418638257065336,0.002903844670225834,0.0031627600990903164,0.0038987860384510527,0.003659042493577713,0.0030563827158449214,0.0020666035174883197,0.0024913458196868157,0.0033262465330329543,0.0019266283447585755,0.0013250526133085708,0.0026093590786305677,0.0030926901151976244,0.003398508342233781,0.0022802134494219976,0.0009091336184765021
Sharpe Ratio,0.5347110537715918,0.5176225940103734,0.547868076325655,0.5308068912817687,0.46691975602414276,0.39629077097832976,0.33059718512127334,0.32396910191956046,0.3895990047274797,0.3552511356186045,0.2763852029128737,0.2803381067265651,0.30491128540521606,0.2891072698557412,0.24538556501072034,0.18433771583258862,0.19659542135065505,0.23967386593555393,0.13789895294850507,0.09468705741268735,0.2071378588727536,0.2242533468489396,0.22591030926562988,0.15718092050663482,0.062456767380031496
Calmar Ratio,0.25917993471275835,0.18340419598895927,0.21781522524148525,0.1664699558166764,0.15959944745001867,0.16911942821274262,0.10121191332745537,0.10000191769542993,0.1123567045392339,0.11347858813069714,0.09533036972231479,0.08700640384011936,0.07461748204441268,0.06475406508700879,0.05329110829895479,0.06080149200308798,0.06630055915100301,0.055894319187666845,0.027662208512336965,0.01829955809344502,0.06579531924147214,0.06543513166441825,0.052928433675577445,0.03507983056014203,0.013305742253661174
Omega Ratio,1.2516553764811154,1.2218278103569291,1.2303131519186594,1.2323522487388274,1.1953497866304827,1.1934471176660577,1.1465613288492102,1.1376025347054772,1.1791577620731577,1.1576498713526866,1.1393613568985708,1.1242929714646086,1.1332004353921712,1.135829540517551,1.1141581471304276,1.0991729590339745,1.0884747370594243,1.1124537641649572,1.0664594129520462,1.0436946944141872,1.1133369338792563,1.105488626665623,1.1079042485688262,1.0792468054653763,1.0301637145443108
Sortino Ratio,0.7396969309172678,0.7328673822322418,0.7676332626621843,0.7409635872095901,0.646088292603995,0.5431836086135798,0.46080856520538005,0.4443971849389872,0.5359950330313343,0.48490136924835725,0.3688766466694039,0.38149303690590824,0.41673032243109237,0.3949400940466204,0.32787559781847814,0.24260138367904022,0.2653670336207212,0.3252478934350575,0.18509393242714484,0.1239095382869869,0.27693025587246634,0.3039417773116319,0.30575180218393483,0.2116659632698219,0.08167620224061
