Period,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00,8636 days 00:00:00
Total Trades,486,478,477,472,459,432,420,428,426,416,388,377,387,384,374,350,343,350,347,337,327,322,326,326,321
Total Closed Trades,486,478,477,472,459,432,420,428,426,416,388,377,387,384,374,350,343,350,347,337,327,322,326,326,321
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],61.72839506172839,62.13389121338913,63.941299790356396,65.67796610169492,64.70588235294117,60.879629629629626,64.04761904761904,64.95327102803739,67.37089201877934,65.86538461538461,58.76288659793815,62.59946949602122,63.565891472868216,66.66666666666666,64.97326203208557,59.14285714285714,62.973760932944614,64.57142857142857,67.43515850144092,65.57863501483679,59.021406727828754,63.04347826086957,64.41717791411043,66.25766871165644,64.48598130841121
Best Trade [%],1.252613854318744,1.2925565030475696,1.2925565030475725,1.2925565030475688,1.292556503047579,1.2526138543187297,1.2526138543187368,1.2526138543187335,1.2526138543187355,1.2526138543187395,1.2526138543187357,1.252613854318735,1.2526138543187368,1.252613854318746,1.2526138543187368,1.2526138543187388,1.2526138543187342,1.252613854318733,1.2526138543187348,1.2526138543187384,1.2526138543187268,1.2526138543187413,1.2526138543187397,1.2526138543187402,1.2526138543187328
Worst Trade [%],-1.9583006611066742,-1.8329500584527612,-1.6493681515768726,-2.4766443784923724,-2.2402797422307956,-1.8537539177622953,-1.8329500584527667,-2.067688359771362,-1.451879604484962,-1.7852114543970503,-1.8537539177622975,-1.8329500584527636,-2.0676883597713633,-1.451879604484958,-1.7852114543970503,-1.8537539177622884,-1.832950058452763,-2.0676883597713656,-1.4518796044849567,-1.785211454397045,-1.8537539177622857,-2.2442410681704854,-2.067688359771372,-1.451879604484967,-1.7852114543970454
Avg Winning Trade [%],0.17198238598161636,0.17428449552744377,0.17562360165679478,0.17727055320451862,0.17793113943978925,0.17128927282135104,0.1772362418558658,0.17617325157864266,0.17431052783944118,0.17821074387709676,0.1729866465174422,0.1791285796137635,0.17704327227364672,0.1742409940019381,0.17674014140623173,0.16874951472289876,0.17080592444614742,0.17565037082271615,0.17301668871843684,0.17788201220421238,0.1696631797797281,0.17242910000761735,0.17349487663323176,0.171591674486455,0.17527807273250662
Avg Losing Trade [%],-0.21752971426834836,-0.2523801445581195,-0.25202656544813556,-0.26261842863470397,-0.25862409059060887,-0.22011918260963453,-0.27357183051817585,-0.26889203081898866,-0.2721430555494129,-0.27365384735774984,-0.2202237855837901,-0.2671495512870138,-0.2603565899048611,-0.2578822662555068,-0.2640348545712511,-0.23179509960158826,-0.28447875463721006,-0.277618751101121,-0.2768874750250786,-0.2911563803238136,-0.23962319204282734,-0.2953551400927522,-0.2849554791003786,-0.2751988206195251,-0.2848822285932314
Avg Winning Trade Duration,3 days 23:21:36,3 days 07:55:09.090909090,3 days 09:17:06.885245901,3 days 10:41:01.935483871,3 days 12:46:03.636363636,3 days 11:18:56.121673003,3 days 07:40:22.304832713,3 days 03:58:16.402877697,3 days 11:07:19.024390243,3 days 07:58:14.890510948,3 days 10:50:31.578947368,3 days 08:14:14.237288135,3 days 03:48:17.560975609,3 days 12:50:37.500000,3 days 10:28:08.888888888,3 days 14:08:41.739130434,3 days 05:46:40,3 days 06:15:55.752212389,3 days 15:16:55.384615384,3 days 08:54:17.918552036,3 days 17:17:05.906735751,3 days 14:46:41.970443349,3 days 06:17:08.571428571,3 days 09:53:20,3 days 08:48:41.739130434
Avg Losing Trade Duration,5 days 19:52:15.483870967,6 days 11:23:47.932960893,6 days 14:18:56.842105263,7 days 10:22:13.333333333,8 days 05:37:46.666666666,6 days 05:06:44.733727810,6 days 14:27:48.874172185,6 days 04:11:16.510067114,7 days 01:53:57.410071942,8 days 05:54:55.774647887,6 days 02:06:00,6 days 17:11:29.361702127,6 days 00:00:00,7 days 04:18:45,8 days 06:24:43.969465648,6 days 01:30:37.762237762,6 days 18:08:30.236220472,6 days 01:32:54.193548387,7 days 07:38:45.663716814,8 days 15:55:51.724137931,6 days 14:08:57.313432835,6 days 19:33:46.890756302,6 days 11:10:20.689655172,7 days 07:12:00,7 days 17:28:25.263157894
Profit Factor,1.2664067257215703,1.1395153967202782,1.234724839192753,1.2851690583961028,1.2535609884030399,1.2048197689761535,1.1500060648565187,1.2169021875145627,1.3176436801709621,1.2509672564272623,1.1137480821857402,1.1172431996937782,1.179972848762001,1.344555776016584,1.2350202595071416,1.0490158175564357,1.016060547956606,1.1474334862674331,1.288981798365405,1.1584648539837716,1.0152520648888361,0.9905821823903992,1.0968088888816616,1.2189348952807806,1.1119067167036976
Expectancy,0.023788710778486113,0.0126409599018414,0.022077417025142432,0.02742852761029274,0.02467225492893138,0.01847888525671093,0.015109799205470023,0.020611983419356286,0.029946733673655662,0.02468514222334095,0.010641689104340962,0.011958217661635503,0.017798162924074337,0.031525832116360494,0.02280682962822786,0.004709244417268374,0.0017003692142769922,0.014949458503402083,0.027253668823727817,0.01634351948535906,0.0015066000825206538,-0.0010292542712820874,0.01001197539000688,0.021067092255707062,0.011558945273829516
Sharpe Ratio,0.3430597161806193,0.20504260662513982,0.3262834935030157,0.38063017566260915,0.3312054595734392,0.26368662091038025,0.20736251195788932,0.29885735220017773,0.4035821736280548,0.32201128142876034,0.14745681616854187,0.1549118931308795,0.2407581270650731,0.39972813557200193,0.282329966930582,0.06493002477000501,0.026634692300991844,0.19136795391465475,0.3271897363429362,0.19224743845797967,0.023657315151733062,-0.00566399417112271,0.12420979759254414,0.24718129598730623,0.13665309766795272
Calmar Ratio,0.09391103987127611,0.06672574183020205,0.10333339358629538,0.12014647145491993,0.10634059225031331,0.06969209168606422,0.06717424321382562,0.10658653700323226,0.18089365643704383,0.12227256168024406,0.03413833020640207,0.04222393210631188,0.07573863084558709,0.1613173939571962,0.09575212680546466,0.013127291526304494,0.004542557846872432,0.0579701475628054,0.12749678519066424,0.06348215215867666,0.0032362851635875027,-0.002574766256962196,0.03529406707513031,0.08985999823668461,0.04164688151017717
Omega Ratio,1.1131198217896732,1.0678490083406627,1.1098068718598217,1.126044476761523,1.1063250252235521,1.0906732533544639,1.071877521048523,1.1080334484313705,1.1425277972876522,1.108853547641544,1.0525202248016408,1.055734007636648,1.0913347679986045,1.1471481027208248,1.098717371582505,1.0238013138034876,1.0098794815570906,1.0751584975466024,1.1240659964029822,1.0692142896347177,1.0086571930783899,0.9978996261611258,1.0492703172236946,1.0966131048270984,1.0516414740683822
Sortino Ratio,0.49938865639242225,0.29624493547042235,0.4808560652595985,0.5635434690558901,0.4876433976898144,0.37613909770826126,0.29315274642790107,0.43149640184687926,0.5863074651963169,0.46454703897917016,0.20904208596022597,0.2185719887270522,0.3495363068250219,0.5877438512917973,0.4092011944906673,0.09118943106502601,0.03692067658221594,0.27634506334998105,0.4774517439558501,0.27646668674242403,0.03298819772881477,-0.00777936958468851,0.17765799015293982,0.3584519659766593,0.1951148053878218
