,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Start,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00
End,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 01:00:00+00:00
Period,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00,8623 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,107.9458960593262,103.33823172021793,117.07389238739434,109.18841881863014,110.51238898902429,107.41446054056121,107.02974848768183,118.71453036112312,110.29963991579167,110.93256536558137,110.54122810626994,110.53315554659787,117.32514749130968,108.53544143345674,107.49878954620614,112.56862187407792,110.39322239266876,112.93995050552105,111.02114839910267,110.37434991701468,112.51813730097982,111.90701015573106,110.46988984612776,110.6920680131045,110.61848557144454
Total Return [%],7.945896059326202,3.3382317202179337,17.073892387394338,9.18841881863014,10.512388989024288,7.414460540561209,7.029748487681829,18.714530361123124,10.299639915791673,10.932565365581368,10.54122810626994,10.533155546597868,17.32514749130968,8.53544143345674,7.49878954620614,12.56862187407792,10.393222392668761,12.939950505521052,11.021148399102671,10.374349917014683,12.518137300979818,11.907010155731058,10.469889846127757,10.692068013104503,10.618485571444538
Benchmark Return [%],-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205,-3.3685083126637205
Max Gross Exposure [%],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],10.138437196894975,9.484807535991568,6.342427083368624,7.655981651541157,9.311161910572624,9.810270424808575,7.952388630596022,6.342427083368631,7.465618311202171,9.6205210876779,8.996586487791943,8.41301456067676,6.342427083368618,7.285793938521596,10.132191250386635,7.211660076741648,7.52640561091718,6.342427083368617,6.463403059412992,8.053507699439862,7.700833353543551,8.18582547438894,6.782289103420408,6.463403059413007,7.97323238293893
Max Drawdown Duration,3337 days 00:00:00,5640 days 00:00:00,1755 days 00:00:00,3045 days 00:00:00,3015 days 00:00:00,2970 days 00:00:00,2979 days 00:00:00,1631 days 00:00:00,2727 days 00:00:00,2867 days 00:00:00,2569 days 00:00:00,2694 days 00:00:00,1562 days 00:00:00,3045 days 00:00:00,3221 days 00:00:00,1493 days 00:00:00,2583 days 00:00:00,1745 days 00:00:00,1590 days 00:00:00,2930 days 00:00:00,2113 days 00:00:00,2581 days 00:00:00,2171 days 00:00:00,1649 days 00:00:00,2838 days 00:00:00
Total Trades,649,640,646,629,633,581,584,578,569,569,534,537,526,522,521,492,498,491,490,486,449,451,449,447,443
Total Closed Trades,649,640,646,629,633,581,584,578,569,569,534,537,526,522,521,492,498,491,490,486,449,451,449,447,443
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],59.32203389830508,62.5,63.46749226006192,64.70588235294117,64.6129541864139,60.06884681583477,63.18493150684932,64.18685121107266,64.67486818980667,64.8506151142355,61.04868913857678,63.687150837988824,65.0190114068441,64.75095785440614,64.68330134357005,61.99186991869918,63.85542168674698,65.17311608961303,65.91836734693878,65.63786008230453,62.360801781737194,64.30155210643017,65.25612472160356,65.54809843400447,65.23702031602708
Best Trade [%],2.394351425616397,1.573363859193557,2.2254684983355566,2.0079182499850785,2.0079182499850763,2.394351425616393,1.5733638591935568,2.225468498335566,2.0079182499850723,2.0079182499850714,2.394351425616397,2.4072387866043803,2.225468498335563,1.5733638591935568,1.5733638591935533,2.394351425616392,2.407238786604384,2.225468498335573,1.5733638591935617,1.5733638591935635,2.3943514256163967,3.28469532434092,1.5733638591935557,1.5733638591935546,1.5733638591935586
Worst Trade [%],-3.0337560553445644,-4.4299518287428725,-2.07805417308817,-2.078054173088169,-4.1127681516010375,-3.0337560553445586,-4.429951828742871,-2.078054173088164,-2.0780541730881645,-4.112768151601049,-3.0337560553445617,-4.429951828742867,-2.0780541730881694,-2.0780541730881694,-4.112768151601045,-3.033756055344566,-4.429951828742877,-2.078054173088162,-2.0780541730881765,-4.11276815160104,-3.0337560553445626,-4.4299518287428885,-2.0780541730881774,-2.07805417308817,-4.112768151601038
Avg Winning Trade [%],0.18881627544331847,0.18375132105034359,0.19430751561869508,0.18617411721788968,0.18673896763212663,0.19337353428123646,0.1871038436541771,0.19853737214793038,0.19119545177082392,0.19072692806489613,0.1958907142928199,0.19620682679173393,0.1959555597686772,0.18971568175043285,0.18736539284299752,0.19757564667869923,0.19518932771704006,0.1936404790244768,0.18951115131199756,0.18875893797311827,0.207105557428502,0.20457620437822036,0.1939098651369796,0.19811724537976985,0.1997534198922062
Avg Losing Trade [%],-0.24877723191052953,-0.2932590543356812,-0.27150234180766636,-0.30273588630187537,-0.2969963056698137,-0.26424259325996846,-0.29315486717359535,-0.2752718449995099,-0.30556260911048105,-0.30242084856836693,-0.2622886027435921,-0.29681886883460323,-0.28029248631029596,-0.30894383606353426,-0.30686838963241375,-0.26149595970131984,-0.29275419009091025,-0.2928717114242541,-0.3058206934112914,-0.3030330863165909,-0.2763865182052648,-0.30190540218441614,-0.30252752907050084,-0.31317785491637085,-0.311167861654554
Avg Winning Trade Duration,3 days 08:47:22.597402597,3 days 03:36:00,3 days 04:40:58.536585365,3 days 04:00:35.380835380,3 days 03:20:41.075794621,3 days 13:41:05.329512894,3 days 04:13:39.512195121,3 days 07:53:31.859838274,3 days 04:53:28.695652173,3 days 05:47:19.024390243,3 days 12:22:05.153374233,3 days 08:12:37.894736842,3 days 13:07:22.105263157,3 days 06:40:28.402366863,3 days 04:59:06.587537091,3 days 21:47:48.196721311,3 days 12:22:38.490566037,3 days 08:46:30,3 days 05:52:11.888544891,3 days 06:23:41.943573667,4 days 01:17:08.571428571,3 days 14:14:04.137931034,3 days 05:09:37.474402730,3 days 04:54:52.832764505,3 days 06:48:34.878892733
Avg Losing Trade Duration,6 days 10:03:41.538461538,6 days 14:13:06.554621848,6 days 18:33:50.769230769,7 days 07:25:05.454545454,7 days 02:48:38.918918918,6 days 07:49:25.638766519,6 days 12:37:32.132701421,6 days 23:17:38.823529411,7 days 08:38:59.086294416,7 days 03:46:35.939086294,6 days 11:31:45.882352941,6 days 08:25:07.853403141,7 days 00:39:46.740331491,7 days 06:32:00,7 days 04:22:32.486187845,6 days 11:20:52.173913043,6 days 00:32:32.542372881,6 days 20:09:56.449704142,6 days 22:58:54.545454545,7 days 01:18:32.727272727,6 days 18:30:21.686746987,6 days 09:25:03.797468354,6 days 18:51:25.714285714,7 days 00:09:28.421052631,7 days 00:00:00
Profit Factor,1.12125924190708,1.047730110257946,1.249860527794985,1.133408821003495,1.1549951362562907,1.1213703917288393,1.1097498728144888,1.3022225508784155,1.1626595015899708,1.1770705882077246,1.1902884141326808,1.1772265265156217,1.3127874648005728,1.1481566570586004,1.1324494116532928,1.2478172773690628,1.190987093216662,1.2459945798041627,1.2083637569423702,1.1998925201929467,1.258796601650811,1.2361759040113944,1.2146974129898762,1.2145658852165022,1.2157109737435265
Expectancy,0.010689938963203957,0.004297660584636223,0.025526073895539597,0.01361254404576634,0.015641962129255463,0.010445569905500884,0.009958020530972764,0.030802591428219145,0.01584173920758354,0.01756123510715414,0.0177060503414133,0.017296981966800795,0.031192184698110956,0.013898848178856588,0.012591935881365382,0.02386526313295137,0.019017822712113316,0.02508642509280576,0.021183697090066386,0.020051982235988378,0.025933119156806322,0.024278818368366303,0.021907723483733335,0.022452784766066047,0.022507407036225266
Sharpe Ratio,0.1753807822860959,0.08378744098521794,0.3507718434621148,0.20202447122836079,0.22743109289104438,0.16967732047266218,0.1689650170724874,0.38945302063691817,0.23086972845849751,0.24197007170775262,0.23519245344154086,0.24118589179187913,0.3768017441422625,0.2030217334053258,0.17916897513055982,0.2785519049514118,0.24066109017704998,0.3007565585718975,0.2629398292555901,0.24652666893935263,0.27679538043082713,0.27553538453783616,0.2553415028472274,0.2602520727929633,0.2561402605903569
