,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Start,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00,2022-04-10 23:00:00+00:00
End,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00,2023-09-04 22:00:00+00:00
Period,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00,8675 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,103.5235306368838,107.84586691829607,109.80754704844641,106.30087885389536,103.70709552204066,101.98029708109397,102.4471243403824,104.35315678058532,100.99720846739734,99.03531626132512,102.77669303595664,103.9807032685077,105.02199755908518,101.73513592676306,99.61784699143098,102.33221402088418,104.28245289948423,105.48474190272147,102.54707463523468,100.94139514979672,101.89355722265651,105.57705436612333,104.94948080117612,102.55515724423395,101.05490679768936
Total Return [%],3.5235306368838053,7.8458669182960685,9.80754704844641,6.300878853895356,3.7070955220406607,1.9802970810939655,2.447124340382402,4.353156780585323,0.9972084673973427,-0.9646837386748786,2.77669303595664,3.980703268507696,5.021997559085179,1.735135926763064,-0.3821530085690199,2.33221402088418,4.282452899484227,5.484741902721467,2.5470746352346794,0.941395149796719,1.8935572226565116,5.577054366123335,4.949480801176122,2.5551572442339534,1.0549067976893554
Benchmark Return [%],8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786,8.044670176588786
Max Gross Exposure [%],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],4.168360589209,3.7899031108320567,3.3855951274694136,4.139921051347542,4.777438194029192,3.729875069911839,3.6262595227783696,3.2622810383815946,5.342098590871148,4.597302245884076,4.284507782354485,2.9867161483368134,2.5843392794949223,4.225349219844016,4.120442926424408,4.08669069643813,2.997502390839158,2.7017267998121604,3.757692569475537,3.644148614052999,4.49813328962961,3.1724223952291415,2.8841721480437905,3.5873490287247343,3.8654650781929605
Max Drawdown Duration,4121 days 00:00:00,4122 days 00:00:00,4121 days 00:00:00,4121 days 00:00:00,4121 days 00:00:00,5367 days 00:00:00,5501 days 00:00:00,5501 days 00:00:00,5361 days 00:00:00,5361 days 00:00:00,5367 days 00:00:00,4114 days 00:00:00,4114 days 00:00:00,5361 days 00:00:00,5361 days 00:00:00,5367 days 00:00:00,5361 days 00:00:00,4360 days 00:00:00,5361 days 00:00:00,5361 days 00:00:00,5367 days 00:00:00,5361 days 00:00:00,5210 days 00:00:00,5361 days 00:00:00,5361 days 00:00:00
Total Trades,538,507,494,490,477,476,444,432,425,422,425,401,397,381,383,392,370,368,354,355,366,349,346,334,335
Total Closed Trades,538,507,494,490,477,476,444,432,425,422,425,401,397,381,383,392,370,368,354,355,366,349,346,334,335
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
