Period,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00,3697 days 00:00:00
Total Trades,302,306,296,285,285,276,276,262,258,261,252,251,240,242,239,241,235,230,227,228,220,214,211,208,210
Total Closed Trades,302,306,296,285,285,276,276,262,258,261,252,251,240,242,239,241,235,230,227,228,220,214,211,208,210
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],61.920529801324506,63.0718954248366,64.1891891891892,68.0701754385965,67.36842105263158,64.13043478260869,63.40579710144928,66.03053435114504,68.6046511627907,67.81609195402298,63.49206349206349,64.5418326693227,67.08333333333333,68.59504132231406,68.20083682008368,64.73029045643153,65.53191489361701,68.26086956521739,70.48458149779736,68.85964912280701,65.45454545454545,66.35514018691589,68.24644549763033,71.63461538461539,69.04761904761905
Best Trade [%],0.5460487652908117,0.7595386461392974,0.5460487652908042,0.5460487652907982,0.5460487652908128,0.5460487652907992,0.759538646139301,0.546048765290796,0.5460487652907974,0.5460487652908114,0.5460487652908005,0.7595386461392917,0.5460487652907942,0.5460487652907905,0.546048765290799,0.5460487652908113,0.7595386461392982,0.5460487652908094,0.546048765290791,0.5460487652908043,0.5460487652907942,0.7595386461393102,0.546048765290797,0.5460487652908009,0.546048765290795
Worst Trade [%],-1.025351704144235,-0.7184836710301568,-0.7297685585786876,-1.4880084675937075,-1.0253517041442473,-0.7137904255807112,-0.7137904255807153,-1.0252960929764612,-1.0227886868070528,-1.0190229169466776,-0.7137904255807033,-0.7137904255807143,-1.0252960929764667,-1.022788686807064,-1.0190229169466678,-0.7137904255807066,-0.7137904255807025,-1.0252960929764614,-1.022788686807047,-1.01902291694668,-0.9447842464476275,-0.9974452690858917,-0.9949371573490527,-0.991170327826052,-0.9911703278260511
Avg Winning Trade [%],0.1204969841009919,0.1187172305970875,0.11753251659499583,0.11739802382637807,0.11590080764054556,0.11986898824052274,0.12159473533654233,0.12058403110747386,0.1195081584150319,0.11727741914853024,0.11867418962259453,0.12069230608724116,0.11631749280563476,0.11747891954934696,0.11723819381379973,0.11850178538259663,0.12334696871180444,0.11910665333559901,0.12094831864904997,0.116616259168389,0.12144257080087027,0.12639012982828565,0.12202183677420604,0.12005055188219771,0.11896177654192752
Avg Losing Trade [%],-0.151282186242355,-0.15363989816397158,-0.15213014685026655,-0.19565317750242622,-0.1832934949192191,-0.15666931087067318,-0.15864892049753265,-0.17155652402567634,-0.20124688291240436,-0.17794407573916596,-0.1564514107968659,-0.15882520243611942,-0.16829587266074073,-0.19045353649057756,-0.17662418369790073,-0.16210219053610625,-0.16566415418067446,-0.17525054924207673,-0.20645750172063665,-0.1768385916561596,-0.1729979518061409,-0.1789088761827124,-0.18175816454971974,-0.21744065622909436,-0.18795752508890912
Avg Winning Trade Duration,3 days 05:54:13.475935828,2 days 14:03:06.528497409,2 days 23:06:56.842105263,2 days 21:09:16.701030927,3 days 00:45:00,3 days 10:02:02.033898305,2 days 15:38:03.428571428,3 days 04:09:42.658959537,2 days 20:28:28.474576271,3 days 03:31:31.525423728,3 days 01:57:00,2 days 16:17:46.666666666,2 days 22:39:30.186335403,2 days 19:39:45.542168674,3 days 02:21:20.981595092,2 days 18:09:13.846153846,2 days 16:49:52.207792207,2 days 21:24:04.585987261,2 days 23:33:00,2 days 20:19:52.356687898,2 days 23:20:00,2 days 17:44:47.323943661,2 days 22:40:00,3 days 02:44:17.718120805,2 days 20:11:35.172413793
Avg Losing Trade Duration,5 days 01:03:43.008849557,5 days 17:34:17.142857142,6 days 13:23:04.615384615,7 days 13:36:00,7 days 02:22:25.054945054,5 days 01:43:55.051546391,6 days 01:55:12,7 days 03:02:04.137931034,7 days 20:06:00,7 days 04:40:58.536585365,5 days 10:08:00,6 days 04:05:27.272727272,7 days 16:31:10.129870129,7 days 01:16:48,7 days 08:25:56.756756756,5 days 16:28:54.939759036,6 days 19:48:00,7 days 20:57:27.887323943,7 days 10:10:54.545454545,7 days 14:15:39.130434782,5 days 19:47:01.621621621,7 days 03:22:49.014084507,7 days 23:15:41.538461538,7 days 16:57:55.862068965,7 days 14:05:42.857142857
Profit Factor,1.3096278856719075,1.3240877260700599,1.4013657394244283,1.2846721876456177,1.325647085614498,1.3863788941964152,1.3337070643447344,1.3879120819958846,1.3061069479389271,1.4129382825095262,1.3409833445585826,1.3901056890132333,1.4351326653433227,1.356612372596713,1.4519201234097732,1.366170217000256,1.423317475557385,1.4924013304063442,1.4114437274974854,1.4886525884500765,1.3580472057685706,1.402928435476143,1.4767966629792784,1.4099074965242906,1.4464786659712823
Expectancy,0.017277235242772512,0.01848724684093056,0.021479789823647927,0.017663283388202625,0.018565668014235967,0.021114464259190696,0.019379106011019165,0.02178166618572796,0.019062476039436435,0.02274888428874565,0.018495240748256772,0.022005532067439507,0.023094301725606198,0.021107766727467885,0.02431026745742621,0.01984227891373152,0.024228369371084683,0.026289340207665032,0.02479178723291299,0.02580716057016289,0.01998569999223785,0.024084904820679584,0.026091885214281352,0.024739990775628676,0.02440137457637348
Sharpe Ratio,0.5299088499374,0.5666555765971966,0.6222439319094425,0.4954615420958387,0.5359953345469681,0.6071997734769163,0.5583643906492457,0.585279944119187,0.5055923967957209,0.6177322490364611,0.5246455993746231,0.598560998045316,0.5966165967125497,0.5533569734760038,0.6343190831455655,0.5512858746481084,0.6170151863085451,0.6527086583463065,0.607290939791377,0.6539451912217187,0.5222799574158608,0.5762428767188157,0.615021558052833,0.5726943904983401,0.595717071340118
Calmar Ratio,0.25855511600883957,0.25393810218347596,0.31815618348321717,0.2185800829643244,0.23838231545743677,0.32607676588324425,0.239725594622661,0.28827107612834674,0.22730939145499265,0.2825890579124358,0.27077440865007196,0.26899439221500027,0.29907166265892504,0.2500736350617516,0.28832218116151315,0.27077040902090366,0.3016815286345921,0.3880554146016814,0.27020967606510066,0.2865769227849034,0.2510810367604847,0.2676324327255877,0.3605689865948656,0.27735393669210084,0.27713890815043285
Omega Ratio,1.1467690413791094,1.1621113472299258,1.1723096973716212,1.1339459646236698,1.1459284866044515,1.174883140720924,1.1638873043301639,1.165342041074161,1.142667001206004,1.1756448569526838,1.1579375944130597,1.1856469849144868,1.1771556922922846,1.1671028182524956,1.1891479400377778,1.173612845435653,1.19274934930702,1.19992589824293,1.1867288002446814,1.2021139822436522,1.1680479003812083,1.1861677519295248,1.1949599655979657,1.1816238452340604,1.191810130150721
Sortino Ratio,0.7905487438522014,0.8484592780555235,0.9385850865567257,0.7355214720671169,0.7976656598874328,0.9079021536704217,0.8339812992626093,0.8780258878146419,0.749471177808644,0.9212191021473086,0.78345741776141,0.9050162841657943,0.8967592421546116,0.8243394813113673,0.9512214557990698,0.8301546408055543,0.9324828801549867,0.9851458059731184,0.9110948647171154,0.9831072294603309,0.7862631379077288,0.8702959291245789,0.928803530254066,0.8590047616095167,0.8944139009257823
