Period,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00,3709 days 00:00:00
Total Trades,249,251,245,233,233,215,220,215,205,201,195,199,194,185,184,179,181,174,171,170,169,168,163,159,158
Total Closed Trades,249,251,245,233,233,215,220,215,205,201,195,199,194,185,184,179,181,174,171,170,169,168,163,159,158
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],65.86345381526104,66.13545816733067,68.57142857142857,67.81115879828327,68.24034334763948,64.18604651162791,65.45454545454545,67.90697674418604,67.31707317073172,67.16417910447761,62.05128205128205,65.82914572864321,68.55670103092784,66.48648648648648,66.84782608695652,62.56983240223464,67.40331491712708,69.54022988505747,64.91228070175438,66.47058823529412,62.1301775147929,67.26190476190477,69.93865030674846,66.0377358490566,65.82278481012658
Best Trade [%],0.4663652943566212,0.46636529435661983,0.46636529435661445,0.46636529435662005,0.46636529435660934,0.46636529435660795,0.46636529435661817,0.4663652943566166,0.4663652943566268,0.46636529435661356,0.46636529435662605,0.4663652943566081,0.4663652943566111,0.4663652943566161,0.4663652943566121,0.480358703978962,0.48035870397895725,0.4803587039789651,0.48035870397896446,0.48035870397897235,0.4803587039789702,0.4803587039789657,0.480358703978973,0.4803587039789773,0.4803587039789739
Worst Trade [%],-0.5042142215837015,-0.5042142215837073,-0.38750820964049515,-0.531763381178056,-0.3708948713846089,-0.504214221583705,-0.504214221583704,-0.38750820964049576,-0.5609861251526085,-0.35015077060532224,-0.5042142215837014,-0.5042142215837003,-0.38750820964049304,-0.5609861251526225,-0.3501507706053089,-0.5042142215837053,-0.5042142215837083,-0.38750820964048954,-0.5609861251526232,-0.3501507706053093,-0.3069871495090103,-0.40385658071295855,-0.3875082096405018,-0.5609861251526261,-0.4836302741254868
Avg Winning Trade [%],0.08214952662872924,0.08653235556221803,0.08608997415174843,0.08491769040110418,0.0854953900087902,0.08319400438477606,0.08619635495861923,0.0877111567247232,0.08745884845356017,0.08739955182278795,0.08739215197605461,0.09104511526893883,0.09026131263252343,0.08949370843569654,0.08959813856849448,0.09165933712263298,0.09557827241461236,0.09721418443591685,0.09616723269513291,0.09495237675274212,0.09099900825096369,0.0974723044469141,0.09754822636595681,0.09538128367232217,0.09614870508869647
Avg Losing Trade [%],-0.09013151826419782,-0.09067861407608384,-0.09354706498090533,-0.09719658171931948,-0.09542897789004737,-0.08145458786769426,-0.08696260748744158,-0.08589966509480702,-0.08869133254154171,-0.0934378316919678,-0.08581647954290651,-0.08791821959056413,-0.0870262080972427,-0.08904994737572217,-0.0908667624011874,-0.08682190650912071,-0.08985354329697108,-0.09333222013244982,-0.09072024464797476,-0.09040529316928372,-0.0875414988709847,-0.08459350600594473,-0.09071419620214204,-0.09726484437773962,-0.09507309667127199
Avg Winning Trade Duration,3 days 09:30:43.902439024,3 days 18:04:20.240963855,3 days 23:25:42.857142857,3 days 15:38:44.050632911,3 days 14:29:26.037735849,2 days 22:57:23.478260869,3 days 18:20:00,3 days 20:13:09.041095890,3 days 19:07:49.565217391,3 days 12:16:00,2 days 23:00:29.752066115,3 days 21:48:05.496183206,3 days 22:00:54.135338345,3 days 12:05:51.219512195,3 days 07:13:10.243902439,3 days 00:25:42.857142857,4 days 06:29:30.491803278,4 days 15:40:09.917355371,3 days 00:00:00,3 days 12:06:22.300884955,2 days 18:17:08.571428571,4 days 08:55:13.274336283,4 days 20:12:37.894736842,3 days 01:36:00,3 days 05:18:27.692307692
Avg Losing Trade Duration,6 days 01:44:05.783132530,5 days 20:14:27.469879518,6 days 07:47:31.948051948,8 days 00:00:00,8 days 05:35:20.547945205,6 days 17:55:12,5 days 12:28:47.999999999,6 days 11:28:41.739130434,7 days 18:32:43.636363636,8 days 12:11:04.615384615,6 days 00:20:00,5 days 12:42:21.176470588,6 days 11:24:35.409836065,8 days 07:52:07.868852459,7 days 23:36:23.606557377,5 days 18:22:30,5 days 23:35:35.593220339,6 days 09:30:33.962264150,8 days 01:13:13.220338983,7 days 11:22:06.315789473,5 days 11:48:11.803278688,5 days 22:41:27.272727272,5 days 23:30:36.734693877,8 days 10:52:04.528301886,7 days 20:00:00
Profit Factor,1.7907609928726365,1.8972242458722606,1.9999298893771453,1.8581947539231598,1.9452649185276834,1.8714454594715586,1.8966809623666963,2.1541659069269086,2.0547022769641528,1.9367594345373091,1.706561318018881,1.9879088307810593,2.255001511345857,2.0229181787952784,1.986527343246675,1.8409981653269132,2.195510689886086,2.3722702182706463,1.990427438251694,2.0803820751364004,1.7853842992012234,2.365500174988369,2.4964000216536197,1.9398998892351071,1.9475534237957797
Expectancy,0.02397135922695485,0.02736229736636981,0.030659371236010504,0.02705083036561108,0.02890791283669253,0.02481667734720432,0.027092301475186965,0.03304779823687373,0.030755934229198388,0.028760754903243944,0.022067373995747555,0.030715350967683436,0.035622023451542695,0.030418476772065883,0.030523870026194447,0.02536269177673453,0.036186344704860346,0.040455160117911546,0.03133284833287351,0.03365263766920265,0.02381013159114012,0.03901492879475689,0.042267863299059266,0.03060007259378504,0.03146784369570818
Sharpe Ratio,0.9071529816837268,1.0431465827100008,1.0840701828684083,0.9285783554272837,0.9949771404368135,0.868955259810617,0.9740582702041953,1.0989995464482725,0.974252999695643,0.9148977547985016,0.7636965545736671,1.0134654395242229,1.1136269928116007,0.9132279418120737,0.9295763362038433,0.8502071779201418,1.0921143760859655,1.1461463739534639,0.9250306442400575,0.9772434749126064,0.7983335606343118,1.1273226057311623,1.1640868847777621,0.8682546070180809,0.8856400004161664
Calmar Ratio,0.626519145703318,0.680950114903743,0.7929349098397844,0.7155203774314965,0.7444260920648363,0.6298300589613155,0.6809818740258702,1.0219163312764576,0.962670885876582,0.7929537380186346,0.5357705343573478,0.6877861297322634,0.9947526838718967,0.8578869661595127,0.814571599554404,0.574262620634282,0.7356204570686118,1.0126977755697522,0.7294566901229181,0.8293621361523718,0.5421497878516087,0.9121647624603799,1.1062651034562865,0.6658043367622424,0.6924486346195863
Omega Ratio,1.297443617765832,1.3454997332748444,1.3576616904542405,1.2963010821973426,1.3187990883420864,1.3046427553084095,1.3491249865799788,1.387726226439272,1.3328712722088667,1.3086525062166054,1.2864387519361924,1.378838112301017,1.4156380219376214,1.3241490552341817,1.340247488930344,1.3406229070703632,1.417767375896432,1.432789124382691,1.3581172889354227,1.3781646398665985,1.339071673802431,1.4498273453777883,1.4561990599257968,1.3400617177588356,1.3522830388854568
Sortino Ratio,1.4420299033587427,1.703611094778757,1.7907934830495886,1.4973254554055575,1.6191393799688893,1.427596920235937,1.65071558259922,1.8821245691271844,1.6318782076664573,1.5225922820297355,1.2592135508483502,1.7219955303562469,1.9274077988170533,1.512009104531688,1.5736963785095341,1.4569880714331997,1.899266918426994,2.0061041516392617,1.58119092821485,1.691053668612242,1.363375835038737,1.9645645718541689,2.036002611002062,1.4577375481110182,1.5091759234491389
