,Open,High,Low,Close
2024-02-22 01:00:00,1333.04000,1333.98000,1329.72000,1330.68000
2024-02-22 00:00:00,1332.95000,1332.95000,1332.95000,1332.95000
2024-02-21 23:00:00,1333.09000,1333.16000,1332.34000,1332.95000
2024-02-21 22:00:00,1333.60000,1334.47000,1331.97000,1333.02000
2024-02-21 21:00:00,1334.20000,1334.86000,1333.42000,1333.58000
2024-02-21 20:00:00,1333.46000,1334.75000,1333.19000,1334.19000
2024-02-21 19:00:00,1335.07000,1335.72000,1333.48000,1333.48000
2024-02-21 18:00:00,1334.48000,1335.28000,1333.72000,1335.06000
2024-02-21 17:00:00,1334.40000,1335.03000,1332.96000,1334.49000
2024-02-21 16:00:00,1333.36000,1334.62000,1332.21000,1334.41000
2024-02-21 15:00:00,1333.51000,1334.27000,1332.53000,1333.37000
2024-02-21 14:00:00,1334.71000,1334.77000,1332.81000,1333.57000
2024-02-21 13:00:00,1334.29000,1334.98000,1332.86000,1334.82000
2024-02-21 12:00:00,1334.24000,1334.95000,1333.57000,1334.19000
2024-02-21 11:00:00,1335.34000,1335.67000,1334.04000,1334.25000
2024-02-21 10:00:00,1334.84000,1335.73000,1334.44000,1335.35000
2024-02-21 09:00:00,1334.39000,1335.24000,1333.59000,1335.03000
2024-02-21 08:00:00,1334.05000,1334.60000,1333.39000,1334.41000
2024-02-21 07:00:00,1334.44000,1335.28000,1333.30000,1334.06000
2024-02-21 06:00:00,1334.50000,1335.19000,1332.72000,1334.42000
2024-02-21 05:00:00,1332.48000,1334.71000,1332.48000,1334.49000
2024-02-21 04:00:00,1334.30000,1334.68000,1331.32000,1332.59000
2024-02-21 03:00:00,1336.27000,1336.27000,1333.37000,1334.28000
2024-02-21 02:00:00,1336.19000,1337.30000,1335.25000,1336.30000
2024-02-21 01:00:00,1333.67000,1336.47000,1332.88000,1336.18000
2024-02-21 00:00:00,1333.81000,1333.81000,1333.81000,1333.81000
2024-02-20 23:00:00,1333.79000,1333.81000,1332.26000,1333.81000
2024-02-20 22:00:00,1332.87000,1334.51000,1331.88000,1333.81000
2024-02-20 21:00:00,1333.38000,1333.61000,1332.22000,1332.98000
2024-02-20 20:00:00,1334.06000,1334.08000,1332.54000,1333.37000
2024-02-20 19:00:00,1333.44000,1334.15000,1332.92000,1334.07000
2024-02-20 18:00:00,1332.80000,1333.52000,1331.88000,1333.45000
2024-02-20 17:00:00,1332.70000,1333.43000,1331.88000,1332.90000
2024-02-20 16:00:00,1332.86000,1333.78000,1331.59000,1332.80000
2024-02-20 15:00:00,1331.91000,1333.37000,1331.25000,1332.87000
2024-02-20 14:00:00,1334.79000,1334.79000,1331.33000,1331.87000
2024-02-20 13:00:00,1335.20000,1335.20000,1334.80000,1334.81000
2024-02-20 12:00:00,1337.40000,1337.40000,1337.40000,1337.40000
2024-02-20 11:00:00,1337.40000,1337.40000,1337.40000,1337.40000
2024-02-20 10:00:00,1336.98000,1337.40000,1334.45000,1337.40000
2024-02-20 09:00:00,1338.11000,1338.11000,1336.27000,1336.99000
2024-02-20 08:00:00,1337.65000,1338.19000,1336.59000,1338.10000
2024-02-20 07:00:00,1337.78000,1337.98000,1336.20000,1337.66000
2024-02-20 06:00:00,1338.02000,1338.40000,1336.65000,1337.81000
2024-02-20 05:00:00,1338.11000,1338.24000,1336.66000,1338.03000
2024-02-20 04:00:00,1337.74000,1338.63000,1336.64000,1338.10000
2024-02-20 03:00:00,1338.05000,1338.52000,1336.45000,1337.73000
2024-02-20 02:00:00,1338.37000,1338.68000,1335.71000,1338.02000
2024-02-20 01:00:00,1333.97000,1338.92000,1333.47000,1338.38000
2024-02-20 00:00:00,1333.98000,1333.98000,1333.98000,1333.98000
2024-02-19 23:00:00,1333.70000,1334.53000,1333.70000,1333.98000
2024-02-19 22:00:00,1333.97000,1334.29000,1333.14000,1333.71000
2024-02-19 21:00:00,1334.23000,1334.29000,1333.51000,1333.98000
2024-02-19 20:00:00,1334.17000,1334.41000,1333.44000,1334.24000
2024-02-19 19:00:00,1334.34000,1334.34000,1333.42000,1334.16000
2024-02-19 18:00:00,1334.79000,1334.82000,1333.59000,1334.41000
2024-02-19 17:00:00,1334.78000,1335.02000,1333.87000,1334.80000
2024-02-19 16:00:00,1334.71000,1335.14000,1333.80000,1334.79000
2024-02-19 15:00:00,1334.67000,1335.19000,1333.83000,1334.72000
2024-02-19 14:00:00,1334.81000,1335.21000,1334.21000,1334.95000
2024-02-19 13:00:00,1334.67000,1335.23000,1334.03000,1334.75000
2024-02-19 12:00:00,1335.00000,1335.27000,1333.71000,1334.65000
2024-02-19 11:00:00,1335.46000,1335.57000,1333.56000,1335.01000
2024-02-19 10:00:00,1334.82000,1335.63000,1333.53000,1335.44000
2024-02-19 09:00:00,1335.51000,1335.60000,1334.17000,1334.81000
2024-02-19 08:00:00,1335.48000,1335.86000,1334.45000,1335.60000
2024-02-19 07:00:00,1334.94000,1336.22000,1333.88000,1335.49000
2024-02-19 06:00:00,1335.02000,1335.38000,1334.11000,1334.92000
2024-02-19 05:00:00,1334.40000,1335.40000,1333.28000,1335.04000
2024-02-19 04:00:00,1333.54000,1334.47000,1331.98000,1334.41000
2024-02-19 03:00:00,1332.55000,1333.81000,1331.78000,1333.55000
2024-02-19 02:00:00,1332.04000,1333.32000,1331.26000,1332.52000
2024-02-19 01:00:00,1331.27000,1333.83000,1330.32000,1331.57000
2024-02-19 00:00:00,1331.07000,1331.07000,1331.07000,1331.07000
2024-02-18 23:00:00,1331.07000,1331.07000,1331.07000,1331.07000
2024-02-16 21:00:00,1331.95000,1332.44000,1331.32000,1332.41000
2024-02-16 20:00:00,1331.68000,1332.44000,1330.93000,1331.96000
2024-02-16 19:00:00,1331.44000,1332.54000,1331.13000,1331.71000
2024-02-16 18:00:00,1333.61000,1334.18000,1331.30000,1331.42000
2024-02-16 17:00:00,1333.45000,1334.09000,1331.74000,1333.60000
2024-02-16 16:00:00,1333.68000,1335.37000,1332.17000,1333.44000
2024-02-16 15:00:00,1334.40000,1336.71000,1333.55000,1333.67000
2024-02-16 14:00:00,1332.92000,1336.70000,1331.38000,1334.83000
2024-02-16 13:00:00,1332.98000,1333.19000,1330.86000,1332.94000
2024-02-16 12:00:00,1332.93000,1333.57000,1331.99000,1332.93000
2024-02-16 11:00:00,1333.72000,1335.40000,1331.83000,1332.97000
2024-02-16 10:00:00,1334.82000,1335.40000,1332.62000,1333.32000
2024-02-16 09:00:00,1335.13000,1335.44000,1333.62000,1334.81000
2024-02-16 08:00:00,1335.81000,1335.81000,1334.26000,1335.14000
2024-02-16 07:00:00,1333.59000,1335.81000,1332.71000,1335.80000
2024-02-16 06:00:00,1333.52000,1333.84000,1332.17000,1333.58000
2024-02-16 05:00:00,1333.10000,1333.53000,1332.03000,1333.50000
2024-02-16 04:00:00,1333.36000,1333.69000,1331.95000,1333.09000
2024-02-16 03:00:00,1332.62000,1333.89000,1331.77000,1333.35000
2024-02-16 02:00:00,1332.33000,1333.35000,1331.55000,1332.63000
2024-02-16 01:00:00,1328.53000,1332.63000,1327.91000,1332.30000
2024-02-16 00:00:00,1328.52000,1328.52000,1328.52000,1328.52000
2024-02-15 23:00:00,1328.52000,1328.52000,1328.52000,1328.52000
2024-02-15 22:00:00,1329.84000,1329.84000,1327.94000,1328.52000
2024-02-15 21:00:00,1330.70000,1330.74000,1329.71000,1329.84000
2024-02-15 20:00:00,1330.86000,1331.27000,1330.26000,1330.71000
2024-02-15 19:00:00,1331.33000,1331.99000,1330.00000,1330.88000
2024-02-15 18:00:00,1331.77000,1331.84000,1329.84000,1331.32000
2024-02-15 17:00:00,1332.17000,1332.37000,1330.38000,1331.80000
2024-02-15 16:00:00,1329.91000,1332.46000,1328.05000,1332.15000
2024-02-15 15:00:00,1329.61000,1331.32000,1328.17000,1329.90000
2024-02-15 14:00:00,1330.11000,1331.32000,1327.92000,1329.81000
2024-02-15 13:00:00,1332.05000,1332.25000,1329.09000,1330.03000
2024-02-15 12:00:00,1331.82000,1332.31000,1330.90000,1332.07000
2024-02-15 11:00:00,1332.19000,1333.90000,1330.87000,1331.75000
2024-02-15 10:00:00,1332.14000,1333.90000,1330.87000,1331.89000
2024-02-15 09:00:00,1333.45000,1333.90000,1330.59000,1332.31000
2024-02-15 08:00:00,1334.25000,1334.68000,1332.83000,1333.65000
2024-02-15 07:00:00,1333.62000,1334.50000,1332.66000,1334.26000
2024-02-15 06:00:00,1333.35000,1333.70000,1332.01000,1333.63000
2024-02-15 05:00:00,1333.26000,1334.05000,1332.34000,1333.34000
2024-02-15 04:00:00,1332.72000,1333.43000,1331.60000,1333.25000
2024-02-15 03:00:00,1333.78000,1334.22000,1331.48000,1332.74000
2024-02-15 02:00:00,1331.77000,1334.67000,1330.56000,1333.77000
2024-02-15 01:00:00,1329.89000,1332.58000,1329.81000,1331.48000
2024-02-15 00:00:00,1329.88000,1329.88000,1329.88000,1329.88000
2024-02-14 23:00:00,1329.88000,1329.88000,1329.88000,1329.88000
2024-02-14 22:00:00,1330.28000,1330.97000,1329.84000,1330.73000
2024-02-14 21:00:00,1331.17000,1331.66000,1329.43000,1330.29000
2024-02-14 20:00:00,1330.87000,1331.82000,1329.77000,1331.21000
2024-02-14 19:00:00,1330.53000,1331.39000,1329.58000,1330.88000
2024-02-14 18:00:00,1330.76000,1332.44000,1330.42000,1330.54000
2024-02-14 17:00:00,1332.87000,1333.05000,1330.24000,1330.72000
2024-02-14 16:00:00,1333.30000,1333.65000,1330.58000,1332.86000
2024-02-14 15:00:00,1334.60000,1334.73000,1331.99000,1333.33000
2024-02-14 14:00:00,1333.65000,1334.74000,1332.26000,1334.59000
2024-02-14 13:00:00,1334.04000,1334.80000,1332.49000,1333.68000
2024-02-14 12:00:00,1334.09000,1334.46000,1332.75000,1333.97000
2024-02-14 11:00:00,1333.96000,1335.41000,1333.48000,1334.10000
2024-02-14 10:00:00,1335.72000,1335.80000,1332.80000,1334.07000
2024-02-14 09:00:00,1335.38000,1336.44000,1334.25000,1335.69000
2024-02-14 08:00:00,1336.00000,1337.10000,1333.10000,1335.39000
2024-02-14 07:00:00,1335.31000,1336.23000,1334.42000,1336.01000
2024-02-14 06:00:00,1336.56000,1336.85000,1334.30000,1335.30000
2024-02-14 05:00:00,1338.00000,1338.03000,1334.78000,1336.55000
2024-02-14 04:00:00,1338.20000,1338.73000,1336.82000,1337.97000
2024-02-14 03:00:00,1337.14000,1338.21000,1335.80000,1338.21000
2024-02-14 02:00:00,1336.64000,1338.16000,1336.18000,1337.18000
2024-02-14 01:00:00,1340.83000,1340.83000,1335.26000,1336.61000
2024-02-14 00:00:00,1340.94000,1340.94000,1340.94000,1340.94000
2024-02-13 23:00:00,1339.76000,1340.94000,1339.04000,1340.94000
2024-02-13 22:00:00,1341.05000,1341.40000,1340.03000,1340.71000
2024-02-13 21:00:00,1342.69000,1342.83000,1340.81000,1341.04000
2024-02-13 20:00:00,1341.20000,1342.85000,1340.31000,1342.65000
2024-02-13 19:00:00,1341.15000,1341.45000,1339.18000,1341.19000
2024-02-13 18:00:00,1339.89000,1341.36000,1339.29000,1341.16000
2024-02-13 17:00:00,1339.25000,1340.33000,1338.89000,1339.87000
2024-02-13 16:00:00,1338.87000,1340.12000,1337.75000,1339.30000
2024-02-13 15:00:00,1328.14000,1339.36000,1328.14000,1338.86000
2024-02-13 14:00:00,1328.87000,1329.16000,1327.40000,1328.14000
2024-02-13 13:00:00,1328.66000,1330.18000,1328.13000,1328.86000
2024-02-13 12:00:00,1330.32000,1330.45000,1327.82000,1328.67000
2024-02-13 11:00:00,1330.55000,1330.86000,1327.90000,1330.33000
2024-02-13 10:00:00,1331.44000,1331.57000,1327.90000,1330.62000
2024-02-13 09:00:00,1329.06000,1331.58000,1327.90000,1331.42000
2024-02-13 08:00:00,1328.58000,1329.95000,1327.68000,1329.08000
2024-02-13 07:00:00,1328.31000,1328.62000,1326.78000,1328.55000
2024-02-13 06:00:00,1327.70000,1328.71000,1327.09000,1328.21000
2024-02-13 05:00:00,1327.74000,1328.02000,1326.38000,1327.69000
2024-02-13 04:00:00,1328.60000,1328.86000,1326.30000,1327.73000
2024-02-13 03:00:00,1328.12000,1329.08000,1327.11000,1328.58000
2024-02-13 02:00:00,1328.78000,1329.27000,1327.14000,1328.13000
2024-02-13 01:00:00,1329.80000,1329.80000,1327.31000,1328.74000
2024-02-13 00:00:00,1328.93000,1328.93000,1328.93000,1328.93000
2024-02-12 23:00:00,1328.93000,1328.93000,1328.93000,1328.93000
2024-02-12 22:00:00,1328.39000,1328.72000,1328.11000,1328.15000
2024-02-12 21:00:00,1329.90000,1329.90000,1328.03000,1328.03000
2024-02-12 20:00:00,1328.73000,1330.00000,1327.60000,1329.93000
2024-02-12 19:00:00,1328.34000,1329.06000,1327.40000,1328.67000
2024-02-12 18:00:00,1328.82000,1329.10000,1327.56000,1328.35000
2024-02-12 17:00:00,1329.19000,1331.33000,1327.51000,1328.83000
2024-02-12 16:00:00,1328.37000,1329.61000,1328.05000,1329.21000
2024-02-12 15:00:00,1329.49000,1329.55000,1327.36000,1328.24000
2024-02-12 14:00:00,1328.88000,1329.70000,1327.71000,1329.48000
2024-02-12 13:00:00,1328.65000,1329.55000,1327.93000,1328.87000
2024-02-12 12:00:00,1328.82000,1329.33000,1327.93000,1328.68000
2024-02-12 11:00:00,1329.45000,1329.66000,1328.29000,1328.83000
2024-02-12 10:00:00,1329.72000,1329.72000,1328.10000,1329.51000
2024-02-12 09:00:00,1329.44000,1330.26000,1328.10000,1329.71000
2024-02-12 08:00:00,1331.22000,1331.23000,1328.10000,1329.43000
2024-02-12 07:00:00,1331.94000,1331.99000,1328.10000,1331.23000
2024-02-12 06:00:00,1331.78000,1332.26000,1328.10000,1331.95000
2024-02-12 05:00:00,1331.56000,1331.99000,1328.10000,1331.77000
2024-02-12 04:00:00,1331.40000,1331.96000,1328.10000,1331.54000
2024-02-12 03:00:00,1331.16000,1331.47000,1330.55000,1331.39000
2024-02-12 02:00:00,1330.05000,1332.01000,1328.47000,1331.17000
2024-02-12 01:00:00,1329.98000,1329.98000,1329.98000,1329.98000
2024-02-12 00:00:00,1329.98000,1329.98000,1329.98000,1329.98000
2024-02-11 23:00:00,1329.98000,1329.98000,1329.98000,1329.98000
2024-02-09 21:00:00,1331.93000,1331.93000,1331.93000,1331.93000
2024-02-09 20:00:00,1332.22000,1332.27000,1331.22000,1331.93000
2024-02-09 19:00:00,1332.44000,1332.59000,1331.18000,1332.23000
2024-02-09 18:00:00,1333.08000,1333.43000,1331.09000,1332.45000
2024-02-09 17:00:00,1331.89000,1333.25000,1331.36000,1333.05000
2024-02-09 16:00:00,1330.69000,1331.93000,1330.03000,1331.90000
2024-02-09 15:00:00,1330.24000,1331.90000,1329.72000,1330.38000
2024-02-09 14:00:00,1331.97000,1332.21000,1329.25000,1330.08000
2024-02-09 13:00:00,1330.78000,1332.09000,1330.19000,1331.99000
2024-02-09 12:00:00,1330.92000,1331.11000,1329.87000,1330.77000
2024-02-09 11:00:00,1329.78000,1331.13000,1329.40000,1330.91000
2024-02-09 10:00:00,1329.91000,1330.58000,1328.10000,1330.01000
2024-02-09 09:00:00,1331.37000,1332.23000,1328.97000,1329.95000
2024-02-09 08:00:00,1331.22000,1331.63000,1328.10000,1331.36000
2024-02-09 07:00:00,1333.27000,1333.47000,1328.10000,1331.21000
2024-02-09 06:00:00,1333.12000,1333.26000,1328.10000,1333.26000
2024-02-09 05:00:00,1331.63000,1333.20000,1328.10000,1333.13000
2024-02-09 04:00:00,1330.98000,1331.83000,1328.10000,1331.64000
2024-02-09 03:00:00,1331.66000,1332.66000,1329.99000,1330.97000
2024-02-09 02:00:00,1333.02000,1333.02000,1330.71000,1332.64000
2024-02-09 01:00:00,1331.80000,1333.12000,1330.93000,1333.01000
2024-02-09 00:00:00,1331.15000,1331.15000,1331.15000,1331.15000
2024-02-08 23:00:00,1331.27000,1331.27000,1331.15000,1331.15000
2024-02-08 22:00:00,1331.64000,1332.03000,1330.64000,1331.64000
2024-02-08 21:00:00,1332.84000,1332.89000,1329.59000,1331.56000
2024-02-08 20:00:00,1331.63000,1333.39000,1331.29000,1333.23000
2024-02-08 19:00:00,1332.49000,1332.49000,1329.97000,1331.64000
2024-02-08 18:00:00,1331.22000,1332.48000,1331.22000,1332.48000
2024-02-08 17:00:00,1331.30000,1332.50000,1330.90000,1331.73000
2024-02-08 16:00:00,1330.23000,1332.04000,1328.75000,1331.22000
2024-02-08 15:00:00,1331.83000,1331.98000,1329.68000,1330.26000
2024-02-08 14:00:00,1331.41000,1332.52000,1329.90000,1331.82000
2024-02-08 13:00:00,1330.09000,1332.32000,1329.67000,1331.50000
2024-02-08 12:00:00,1329.94000,1330.92000,1328.99000,1330.10000
2024-02-08 11:00:00,1329.39000,1330.12000,1327.67000,1329.89000
2024-02-08 10:00:00,1329.61000,1330.41000,1328.10000,1329.40000
2024-02-08 09:00:00,1328.16000,1330.93000,1327.18000,1329.53000
2024-02-08 08:00:00,1327.43000,1328.77000,1326.65000,1328.15000
2024-02-08 07:00:00,1327.33000,1328.35000,1326.58000,1327.46000
2024-02-08 06:00:00,1327.75000,1328.68000,1326.53000,1327.34000
2024-02-08 05:00:00,1327.30000,1328.12000,1326.40000,1327.76000
2024-02-08 04:00:00,1327.87000,1327.87000,1327.87000,1327.87000
2024-02-08 03:00:00,1327.55000,1328.26000,1326.07000,1327.87000
2024-02-08 02:00:00,1325.76000,1329.50000,1324.78000,1327.52000
2024-02-08 01:00:00,1328.16000,1328.16000,1324.87000,1325.77000
2024-02-08 00:00:00,1328.21000,1328.21000,1328.21000,1328.21000
2024-02-07 23:00:00,1328.27000,1328.27000,1328.21000,1328.21000
2024-02-07 22:00:00,1328.06000,1328.69000,1327.37000,1328.34000
2024-02-07 21:00:00,1327.88000,1328.34000,1327.08000,1328.08000
2024-02-07 20:00:00,1327.47000,1328.04000,1326.80000,1327.90000
2024-02-07 19:00:00,1328.93000,1328.93000,1328.93000,1328.93000
2024-02-07 18:00:00,1328.13000,1328.93000,1327.39000,1328.93000
2024-02-07 17:00:00,1327.49000,1328.31000,1326.42000,1328.12000
2024-02-07 16:00:00,1326.44000,1328.12000,1324.80000,1327.38000
2024-02-07 15:00:00,1325.89000,1326.83000,1324.27000,1326.42000
2024-02-07 14:00:00,1326.78000,1326.85000,1324.81000,1325.88000
2024-02-07 13:00:00,1326.67000,1328.37000,1325.50000,1326.68000
2024-02-07 12:00:00,1327.20000,1327.20000,1324.98000,1326.66000
2024-02-07 11:00:00,1325.99000,1327.78000,1325.49000,1327.19000
2024-02-07 10:00:00,1328.06000,1328.53000,1325.01000,1326.05000
2024-02-07 09:00:00,1327.12000,1329.75000,1327.02000,1328.07000
2024-02-07 08:00:00,1327.39000,1327.40000,1325.75000,1327.16000
2024-02-07 07:00:00,1326.40000,1327.86000,1324.98000,1327.38000
2024-02-07 06:00:00,1327.48000,1328.08000,1324.88000,1326.37000
2024-02-07 05:00:00,1326.15000,1327.49000,1324.78000,1327.49000
2024-02-07 04:00:00,1324.82000,1326.16000,1322.99000,1326.16000
2024-02-07 03:00:00,1323.54000,1325.01000,1322.60000,1324.89000
2024-02-07 02:00:00,1324.33000,1324.33000,1321.78000,1323.53000
2024-02-07 01:00:00,1326.48000,1326.69000,1323.03000,1324.43000
2024-02-07 00:00:00,1326.49000,1326.49000,1326.49000,1326.49000
2024-02-06 23:00:00,1326.85000,1327.14000,1325.81000,1326.49000
2024-02-06 22:00:00,1326.56000,1327.06000,1325.74000,1326.86000
2024-02-06 21:00:00,1326.29000,1327.05000,1325.58000,1326.82000
2024-02-06 20:00:00,1327.15000,1328.11000,1326.33000,1327.18000
2024-02-06 19:00:00,1326.73000,1328.44000,1325.87000,1327.16000
2024-02-06 18:00:00,1326.72000,1327.38000,1325.58000,1326.71000
2024-02-06 17:00:00,1327.40000,1328.35000,1326.06000,1326.71000
2024-02-06 16:00:00,1327.77000,1328.57000,1326.55000,1327.41000
2024-02-06 15:00:00,1328.61000,1328.63000,1327.30000,1327.69000
2024-02-06 14:00:00,1327.30000,1327.30000,1327.30000,1327.30000
2024-02-06 13:00:00,1327.30000,1327.30000,1327.30000,1327.30000
