,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Avg Winning Trade [%],1.5450593929241383,1.5862753792249373,1.6139459155979994,1.6179592663441558,1.5969542210490528,1.5789722698628434,1.5888637786463304,1.6240706943185825,1.6620528427122832,1.595763377433228,1.5743580076645174,1.6049034513905505,1.736848908064002,1.7669393817010084,1.684477868120177,1.6623722066842532,1.6062888543527762,1.7028380317123832,1.7874088215855055,1.6992037662429338,1.7626467869501763,1.6514828714789334,1.7735413417588282,1.863103294697769,1.7802428809238384
Avg Losing Trade [%],-1.1645451570700796,-1.065022995106766,-1.2484547246990223,-1.215286470571021,-1.306826313366722,-1.1824056611476013,-1.1067715287088413,-1.3427848423913689,-1.3107665804556623,-1.349648604691315,-1.101899700163027,-0.9990051832409296,-1.0808201021919213,-1.174728959539988,-1.3114784076773172,-1.119510911083959,-1.0690986835219454,-1.1058169693337978,-1.1969440528095872,-1.3240128826149662,-1.0946234724386394,-1.048889053437331,-1.1537096616406661,-1.2844648730949078,-1.4793606155273542
Avg Winning Trade Duration,3 days 17:49:28.421052631,5 days 07:56:32.805755395,4 days 21:45:35.999999999,4 days 17:45:36,5 days 21:53:30.810810810,3 days 15:35:32.484076433,4 days 23:05:27.272727272,5 days 00:53:20,4 days 21:22:20.145985401,5 days 12:26:16.642335766,3 days 20:31:08.702290076,3 days 22:04:48,5 days 00:11:54.049586776,5 days 00:59:00.983606557,5 days 16:51:34.214876033,3 days 14:02:02.033898305,3 days 22:19:49.565217391,4 days 18:40:00,4 days 16:38:55.135135135,5 days 22:56:50.526315789,3 days 17:04:36.923076923,4 days 01:56:21.818181818,5 days 01:17:25.161290322,4 days 22:00:00,6 days 01:12:00
Avg Losing Trade Duration,5 days 08:15:00,5 days 16:35:17.647058823,7 days 08:41:22.758620689,6 days 16:07:52.131147541,7 days 12:26:40,5 days 09:00:00,5 days 13:17:08.571428571,9 days 01:30:00,6 days 14:52:48,7 days 18:40:00,6 days 15:28:00,5 days 16:30:00,6 days 19:38:10.909090909,6 days 17:51:37.674418604,8 days 01:48:00,6 days 21:04:23.414634146,5 days 08:34:17.142857142,6 days 21:04:23.414634146,6 days 18:08:46.829268292,7 days 14:07:03.529411764,5 days 22:40:00,5 days 10:44:12.631578947,7 days 01:20:00,6 days 19:20:00,7 days 16:00:00
Profit Factor,3.7061687111676602,3.1246762150462604,3.524058373581984,3.53207371922493,3.707979495133479,4.32025994738474,3.6017136105586323,3.7780157506732626,3.9470128045276667,4.20723310498387,4.286941458290609,4.0856042384706575,4.575486657963279,4.336830946025467,3.9355769519850545,4.787117729827363,4.061509871539051,4.238281261817365,4.179876456075844,4.628345410422593,5.050328685376483,4.113432849867895,4.207741550305127,4.1420366155462185,4.517298393892219
Expectancy,2.2682204425920744,1.5404208192454405,2.0268217930128563,1.9352195177794924,1.9920057432152323,2.307373945884464,1.6966027506293466,1.9228080893132649,2.0422250910806015,2.019865857033558,2.0701365918332413,1.9743651577115644,2.334114186100907,2.4010974296453975,2.1019918719506725,2.1118870388680486,1.8400764433887438,1.903131121545397,2.139222542723205,2.2175201152619013,2.212636106109948,1.6894149977728485,1.7823050792592692,1.9701053126594081,2.0666776661413637
Sharpe Ratio,1.68866501871286,1.2527408063039254,1.4105608349806906,1.4199199373980793,1.3757740531877496,1.6780074047188738,1.2976531872654924,1.2962719507123015,1.4240707148385405,1.363683654456476,1.5502590342074551,1.5131876878879573,1.498055042511091,1.5563425646841391,1.411639847310074,1.5714465044767325,1.4466999422948013,1.359998814826975,1.510487501924364,1.43820510264754,1.5738103395610337,1.318681689118662,1.2470259076840255,1.3840382735593453,1.349132105865063
Calmar Ratio,1.4152533666040978,1.012910707030514,1.2220190337698704,1.0872139986950524,1.1016908898589874,1.4107771836961627,1.2120776506098305,1.0092618066275516,1.2743796889290064,1.481501341537918,1.97545237443787,1.9192745968977114,1.0713189445246771,1.5136846091651517,1.7098588312094378,1.887708726153962,1.7460342516400484,0.9026261436148842,1.3584552234559704,1.6805371342099478,1.8031152109990427,1.5303895071407043,0.7968018226659715,1.1944723822998677,1.4961980700273898
Omega Ratio,1.7140160012205654,1.447336429131359,1.5116063378324802,1.5331915289564761,1.4782555911871857,1.7762854499660938,1.512487965066995,1.4755018827533215,1.5793715991593167,1.5206187948611698,1.7288272747025704,1.7311661644224838,1.6355897776187578,1.6815384478208664,1.5700993127693552,1.816991509015552,1.7477274841392694,1.6034496706118435,1.7147581290685443,1.6121504117849803,1.9015728610305702,1.7060326282320326,1.5737296742287015,1.682128270242703,1.602440134672983
Sortino Ratio,2.8538347520523097,1.9808753518244093,2.304841995167177,2.3212381443147945,2.23127130489741,2.8554283469884907,2.0628475135725255,2.0894726366641683,2.3471594018060564,2.2194829897399413,2.758423338084824,2.6941109178235907,2.63051916622012,2.788664856776278,2.470786354443105,2.844535226776897,2.549716659311863,2.339409853492393,2.7152285612179545,2.5004725084295574,2.9058578392186383,2.317087998604035,2.1418958960446415,2.4883734095562704,2.3724329556579664
