,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742
Period,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00,3729 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,111.37899165195633,143.59033092642113,108.60981337585426,107.6549717569588,122.23692910875563,112.41551662912869,154.89369645391588,118.91717961455781,117.4234956779078,131.7522503528595,104.49774898197302,142.12783542990866,110.40669518255959,116.49067156977705,122.4524791406446,107.77111015571347,135.71464832788803,112.27453473595997,116.44070166091652,121.59654779922028,103.7151072469447,128.08427394660055,103.62878983392747,112.93877407034314,117.09446996610424
Total Return [%],11.378991651956326,43.59033092642113,8.609813375854259,7.6549717569588,22.236929108755632,12.415516629128689,54.893696453915865,18.91717961455781,17.423495677907795,31.75225035285952,4.497748981973018,42.12783542990866,10.406695182559588,16.49067156977705,22.4524791406446,7.771110155713473,35.714648327888014,12.274534735959975,16.440701660916517,21.596547799220275,3.7151072469446973,28.084273946600536,3.6287898339274705,12.938774070343143,17.094469966104242
Benchmark Return [%],-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632,-32.27493321404632
Max Gross Exposure [%],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],13.910330744940321,16.319389978958277,22.656146079975915,24.086999893907436,20.880321161769373,15.825789131833062,16.866405879079203,19.30897908248368,21.79731769949649,22.05997090014196,16.30786965460699,12.584383348663824,13.110166031555492,13.866411853415864,15.473393041907585,21.030191447392628,16.40692064322505,13.510520146486183,14.699084897904577,13.873952905693491,22.613005545003016,17.54041591080965,17.143597130273516,15.474787758959208,17.30585152316274
Max Drawdown Duration,2036 days 00:00:00,644 days 00:00:00,2036 days 00:00:00,1813 days 00:00:00,2036 days 00:00:00,859 days 00:00:00,771 days 00:00:00,2036 days 00:00:00,2036 days 00:00:00,2036 days 00:00:00,1865 days 00:00:00,753 days 00:00:00,1236 days 00:00:00,1171 days 00:00:00,756 days 00:00:00,3133 days 00:00:00,1776 days 00:00:00,1122 days 00:00:00,1473 days 00:00:00,1187 days 00:00:00,2948 days 00:00:00,1387 days 00:00:00,2656 days 00:00:00,607 days 00:00:00,1420 days 00:00:00
Total Trades,244,244,243,229,231,215,220,223,210,210,197,197,199,195,190,184,184,187,182,177,171,170,171,170,165
Total Closed Trades,244,244,243,229,231,215,220,223,210,210,197,197,199,195,190,184,184,187,182,177,171,170,171,170,165
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],60.65573770491803,61.885245901639344,65.02057613168725,64.19213973799127,66.66666666666666,59.06976744186046,63.63636363636363,66.81614349775785,64.76190476190476,66.66666666666666,61.92893401015228,64.9746192893401,67.8391959798995,67.17948717948717,68.94736842105263,62.5,63.04347826086957,66.84491978609626,65.38461538461539,67.79661016949152,60.81871345029239,62.35294117647059,65.49707602339181,64.70588235294117,67.87878787878789
Best Trade [%],8.287214226741073,22.46111947977324,7.1323039233448124,7.936074567043066,8.49963143579026,8.287214226741083,22.461119479773238,7.132303923344812,7.936074567043063,8.499631435790258,8.287214226741076,22.461119479773238,7.1323039233448124,7.936074567043059,8.499631435790254,8.287214226741076,22.461119479773238,7.132303923344802,7.936074567043044,8.499631435790256,8.287214226741087,22.46111947977323,7.132303923344802,7.936074567043072,8.499631435790262
Worst Trade [%],-10.955561389061124,-9.032639334961583,-7.1518934590528715,-7.1518934590528636,-7.748501881295276,-7.917781083225544,-9.032639334961571,-7.151893459052867,-7.1518934590528715,-7.151893459052859,-7.9177810832255435,-9.03263933496158,-7.1518934590528636,-7.1518934590528715,-7.151893459052873,-7.917781083225551,-9.032639334961578,-7.151893459052864,-7.151893459052864,-7.151893459052861,-7.917781083225532,-9.032639334961582,-7.151893459052857,-7.151893459052864,-7.151893459052862
Avg Winning Trade [%],0.9026683945459083,1.0247360831351853,0.8294543945067215,0.8868232637041319,0.9445908652917603,0.9064825582179782,1.0577006687451562,0.864296046670791,0.9243186051108281,0.9707347660451735,0.8327356784786556,1.0070992391625864,0.8000665215087726,0.857556503429665,0.83015825041173,0.8274479355705848,1.047047642394301,0.8115402780115885,0.8821576139925281,0.853260077468321,0.7994124560982849,1.0294103055042343,0.7857652839214068,0.8577620264084475,0.8233608913602425
Avg Losing Trade [%],-1.24621221119479,-1.2229479191917314,-1.4123397366682313,-1.4665864043503218,-1.5820081126918402,-1.1483687788769348,-1.2461537692420688,-1.4720581621314197,-1.447008944406926,-1.501571325562263,-1.2670430473169174,-1.2956797700024014,-1.4990372139170633,-1.4807016168003455,-1.461454007770633,-1.2415653931544894,-1.2746569080684187,-1.4174267085248957,-1.390792730330388,-1.4154301295152347,-1.1600164638973909,-1.2548786839208423,-1.4007058241784716,-1.3383085129815568,-1.4046944629870346
Avg Winning Trade Duration,3 days 00:19:27.567567567,4 days 09:03:34.569536423,3 days 17:09:52.405063291,3 days 17:08:34.285714285,3 days 18:32:43.636363636,2 days 22:40:37.795275590,4 days 12:10:17.142857142,3 days 13:12:28.993288590,3 days 18:10:35.294117647,3 days 19:22:17.142857142,2 days 22:01:58.032786885,4 days 14:15:00,3 days 11:54:40,3 days 14:17:24.274809160,4 days 00:10:59.541984732,3 days 08:58:26.086956521,4 days 16:45:31.034482758,3 days 12:28:48,3 days 11:05:32.773109243,4 days 01:12:00,3 days 03:00:00,4 days 19:41:53.207547169,3 days 11:21:25.714285714,3 days 10:15:16.363636363,4 days 00:12:51.428571428
Avg Losing Trade Duration,6 days 15:00:00,6 days 05:09:40.645161290,6 days 01:07:45.882352941,8 days 07:19:01.463414634,8 days 16:49:52.207792207,7 days 02:43:38.181818181,6 days 00:54:00,5 days 23:21:04.864864864,8 days 01:17:50.270270270,8 days 16:06:51.428571428,7 days 00:38:24,6 days 07:18:15.652173913,6 days 05:15:00,7 days 10:30:00,8 days 14:38:38.644067796,6 days 15:39:07.826086956,6 days 03:10:35.294117647,5 days 23:13:32.903225806,7 days 19:48:34.285714285,8 days 16:50:31.578947368,7 days 00:42:59.104477611,6 days 03:00:00,6 days 04:28:28.474576271,7 days 10:00:00,8 days 11:46:24.905660377
