,"(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)"
Start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259
Period,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00,3247 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
End Value,111.57134209407761,95.48030473331539,107.65736494145716,94.4009509010806,111.92125432947377,110.91922302411947,106.97058114777728,102.68426693339038,97.24950174831629,113.18194195504921,124.18877108795753,97.14229669766834,102.31722929631583,91.5465379716385,114.89435920325829,120.6245224569338,99.77177631905028,107.40422317022033,95.06672182667958,117.52215931521266,122.37040353291242,112.40546648832624,104.55422293346791,106.85162143750546,103.62651549294738
Total Return [%],11.571342094077607,-4.519695266684607,7.6573649414571605,-5.599049098919394,11.921254329473769,10.919223024119475,6.970581147777281,2.6842669333903757,-2.750498251683709,13.181941955049211,24.188771087957534,-2.8577033023316574,2.31722929631583,-8.4534620283615,14.89435920325829,20.624522456933803,-0.22822368094972487,7.404223170220334,-4.933278173320417,17.52215931521266,22.37040353291242,12.40546648832624,4.554222933467912,6.851621437505457,3.626515492947377
Benchmark Return [%],-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639,-5.834422631204639
Max Gross Exposure [%],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total Fees Paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Drawdown [%],31.886656013582886,29.02691921427675,28.049437009372557,32.37826788870745,29.284082539609802,33.10856235520547,28.453321002824662,29.360200964124296,32.28865494613414,32.192310844880275,28.609887384894638,28.45332100282465,27.46793887250856,32.60254604831779,29.690777987308536,28.609887384894648,28.453321002824676,27.467938872508547,32.95190030033488,29.58504421311712,29.08338443967406,23.478758397267047,31.695936748446112,28.545069803096535,35.305921421622685
Max Drawdown Duration,1109 days 00:00:00,2328 days 00:00:00,1463 days 00:00:00,2710 days 00:00:00,1104 days 00:00:00,1070 days 00:00:00,1091 days 00:00:00,1463 days 00:00:00,2328 days 00:00:00,1091 days 00:00:00,1091 days 00:00:00,1131 days 00:00:00,2328 days 00:00:00,2934 days 00:00:00,1091 days 00:00:00,1043 days 00:00:00,1236 days 00:00:00,2328 days 00:00:00,2328 days 00:00:00,1091 days 00:00:00,1443 days 00:00:00,2328 days 00:00:00,2328 days 00:00:00,1903 days 00:00:00,2710 days 00:00:00
Total Trades,194,194,193,186,186,172,175,174,167,166,150,154,153,143,145,139,143,141,131,133,131,134,130,125,124
Total Closed Trades,194,194,193,186,186,172,175,174,167,166,150,154,153,143,145,139,143,141,131,133,131,134,130,125,124
Total Open Trades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],58.76288659793815,58.24742268041238,63.212435233160626,60.215053763440864,62.903225806451616,57.55813953488372,58.857142857142854,62.643678160919535,59.88023952095808,62.65060240963856,60.0,59.74025974025974,62.091503267973856,58.74125874125874,62.758620689655174,59.71223021582733,61.53846153846154,63.829787234042556,59.541984732824424,63.90977443609023,60.30534351145038,62.68656716417911,65.38461538461539,61.6,64.51612903225806
Best Trade [%],5.585057473443541,5.634438141062108,9.787941672645122,4.375788277626115,9.418152777137404,6.551839300834886,6.55183930083489,6.551839300834892,6.551839300834901,9.418152777137417,6.551839300834884,6.551839300834901,6.551839300834899,6.551839300834882,9.418152777137397,6.551839300834892,6.551839300834889,6.551839300834889,6.551839300834891,9.4181527771374,6.5518393008348985,6.551839300834884,6.551839300834896,9.418152777137417,6.551839300834897
Worst Trade [%],-10.710605705066731,-11.756837326199172,-16.136607440629653,-11.756837326199172,-14.444750163240139,-10.710605705066726,-11.756837326199179,-16.136607440629643,-11.756837326199175,-14.444750163240144,-10.710605705066724,-11.756837326199179,-16.136607440629643,-11.756837326199184,-14.444750163240142,-10.710605705066722,-11.756837326199184,-16.13660744062964,-11.756837326199166,-14.444750163240153,-11.122851163129985,-10.231234738454619,-16.969569529582028,-13.830075406228767,-17.927535719630512
Avg Winning Trade [%],1.1418045182883731,1.096948090064779,1.1270244324808858,1.0982281260249016,1.143120612228884,1.2116378393208382,1.1770867607230198,1.118314946350682,1.1414476563600535,1.1991309806716794,1.2355922268636372,1.1390917358499915,1.1326834168961584,1.1547365462348196,1.211994898036913,1.2143785556408155,1.1625200225788446,1.1582651259372743,1.2084461347552236,1.2719001028578223,1.2207058331938425,1.217958699328087,1.1058810649432507,1.2978239302456844,1.1539750144217702
Avg Losing Trade [%],-1.4452885629739283,-1.5424996432433313,-1.7645401208930704,-1.689299772686963,-1.7117846940535382,-1.4530297821342801,-1.5394181398875872,-1.7664200527279152,-1.6904922563679352,-1.7411498501542642,-1.4403874226104108,-1.6806928683619855,-1.7460562331745115,-1.7363524127433445,-1.7129196515574339,-1.4135643066602992,-1.8011816132955185,-1.8266303396022416,-1.8114920458878414,-1.835324923010646,-1.4098906106777949,-1.7491603400516502,-1.9049944750893615,-1.8652697983707358,-1.928080636966242
