,"(3, 25, 50, 150)","(3, 25, 50, 175)","(3, 25, 50, 200)","(3, 25, 50, 225)","(3, 25, 50, 250)","(3, 25, 60, 150)","(3, 25, 60, 175)","(3, 25, 60, 200)","(3, 25, 60, 225)","(3, 25, 60, 250)","(3, 25, 70, 150)","(3, 25, 70, 175)","(3, 25, 70, 200)","(3, 25, 70, 225)","(3, 25, 70, 250)","(3, 35, 50, 150)","(3, 35, 50, 175)","(3, 35, 50, 200)","(3, 35, 50, 225)","(3, 35, 50, 250)","(3, 35, 60, 150)","(3, 35, 60, 175)","(3, 35, 60, 200)","(3, 35, 60, 225)","(3, 35, 60, 250)","(3, 35, 70, 150)","(3, 35, 70, 175)","(3, 35, 70, 200)","(3, 35, 70, 225)","(3, 35, 70, 250)","(3, 45, 50, 150)","(3, 45, 50, 175)","(3, 45, 50, 200)","(3, 45, 50, 225)","(3, 45, 50, 250)","(3, 45, 60, 150)","(3, 45, 60, 175)","(3, 45, 60, 200)","(3, 45, 60, 225)","(3, 45, 60, 250)","(3, 45, 70, 150)","(3, 45, 70, 175)","(3, 45, 70, 200)","(3, 45, 70, 225)","(3, 45, 70, 250)","(4, 25, 50, 150)","(4, 25, 50, 175)","(4, 25, 50, 200)","(4, 25, 50, 225)","(4, 25, 50, 250)","(4, 25, 60, 150)","(4, 25, 60, 175)","(4, 25, 60, 200)","(4, 25, 60, 225)","(4, 25, 60, 250)","(4, 25, 70, 150)","(4, 25, 70, 175)","(4, 25, 70, 200)","(4, 25, 70, 225)","(4, 25, 70, 250)","(4, 35, 50, 150)","(4, 35, 50, 175)","(4, 35, 50, 200)","(4, 35, 50, 225)","(4, 35, 50, 250)","(4, 35, 60, 150)","(4, 35, 60, 175)","(4, 35, 60, 200)","(4, 35, 60, 225)","(4, 35, 60, 250)","(4, 35, 70, 150)","(4, 35, 70, 175)","(4, 35, 70, 200)","(4, 35, 70, 225)","(4, 35, 70, 250)","(4, 45, 50, 150)","(4, 45, 50, 175)","(4, 45, 50, 200)","(4, 45, 50, 225)","(4, 45, 50, 250)","(4, 45, 60, 150)","(4, 45, 60, 175)","(4, 45, 60, 200)","(4, 45, 60, 225)","(4, 45, 60, 250)","(4, 45, 70, 150)","(4, 45, 70, 175)","(4, 45, 70, 200)","(4, 45, 70, 225)","(4, 45, 70, 250)","(5, 25, 50, 150)","(5, 25, 50, 175)","(5, 25, 50, 200)","(5, 25, 50, 225)","(5, 25, 50, 250)","(5, 25, 60, 150)","(5, 25, 60, 175)","(5, 25, 60, 200)","(5, 25, 60, 225)","(5, 25, 60, 250)","(5, 25, 70, 150)","(5, 25, 70, 175)","(5, 25, 70, 200)","(5, 25, 70, 225)","(5, 25, 70, 250)","(5, 35, 50, 150)","(5, 35, 50, 175)","(5, 35, 50, 200)","(5, 35, 50, 225)","(5, 35, 50, 250)","(5, 35, 60, 150)","(5, 35, 60, 175)","(5, 35, 60, 200)","(5, 35, 60, 225)","(5, 35, 60, 250)","(5, 35, 70, 150)","(5, 35, 70, 175)","(5, 35, 70, 200)","(5, 35, 70, 225)","(5, 35, 70, 250)","(5, 45, 50, 150)","(5, 45, 50, 175)","(5, 45, 50, 200)","(5, 45, 50, 225)","(5, 45, 50, 250)","(5, 45, 60, 150)","(5, 45, 60, 175)","(5, 45, 60, 200)","(5, 45, 60, 225)","(5, 45, 60, 250)","(5, 45, 70, 150)","(5, 45, 70, 175)","(5, 45, 70, 200)","(5, 45, 70, 225)","(5, 45, 70, 250)","(6, 25, 50, 150)","(6, 25, 50, 175)","(6, 25, 50, 200)","(6, 25, 50, 225)","(6, 25, 50, 250)","(6, 25, 60, 150)","(6, 25, 60, 175)","(6, 25, 60, 200)","(6, 25, 60, 225)","(6, 25, 60, 250)","(6, 25, 70, 150)","(6, 25, 70, 175)","(6, 25, 70, 200)","(6, 25, 70, 225)","(6, 25, 70, 250)","(6, 35, 50, 150)","(6, 35, 50, 175)","(6, 35, 50, 200)","(6, 35, 50, 225)","(6, 35, 50, 250)","(6, 35, 60, 150)","(6, 35, 60, 175)","(6, 35, 60, 200)","(6, 35, 60, 225)","(6, 35, 60, 250)","(6, 35, 70, 150)","(6, 35, 70, 175)","(6, 35, 70, 200)","(6, 35, 70, 225)","(6, 35, 70, 250)","(6, 45, 50, 150)","(6, 45, 50, 175)","(6, 45, 50, 200)","(6, 45, 50, 225)","(6, 45, 50, 250)","(6, 45, 60, 150)","(6, 45, 60, 175)","(6, 45, 60, 200)","(6, 45, 60, 225)","(6, 45, 60, 250)","(6, 45, 70, 150)","(6, 45, 70, 175)","(6, 45, 70, 200)","(6, 45, 70, 225)","(6, 45, 70, 250)","(7, 25, 50, 150)","(7, 25, 50, 175)","(7, 25, 50, 200)","(7, 25, 50, 225)","(7, 25, 50, 250)","(7, 25, 60, 150)","(7, 25, 60, 175)","(7, 25, 60, 200)","(7, 25, 60, 225)","(7, 25, 60, 250)","(7, 25, 70, 150)","(7, 25, 70, 175)","(7, 25, 70, 200)","(7, 25, 70, 225)","(7, 25, 70, 250)","(7, 35, 50, 150)","(7, 35, 50, 175)","(7, 35, 50, 200)","(7, 35, 50, 225)","(7, 35, 50, 250)","(7, 35, 60, 150)","(7, 35, 60, 175)","(7, 35, 60, 200)","(7, 35, 60, 225)","(7, 35, 60, 250)","(7, 35, 70, 150)","(7, 35, 70, 175)","(7, 35, 70, 200)","(7, 35, 70, 225)","(7, 35, 70, 250)","(7, 45, 50, 150)","(7, 45, 50, 175)","(7, 45, 50, 200)","(7, 45, 50, 225)","(7, 45, 50, 250)","(7, 45, 60, 150)","(7, 45, 60, 175)","(7, 45, 60, 200)","(7, 45, 60, 225)","(7, 45, 60, 250)","(7, 45, 70, 150)","(7, 45, 70, 175)","(7, 45, 70, 200)","(7, 45, 70, 225)","(7, 45, 70, 250)"
Start,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00,2003-12-01 00:00:00+00:00
End,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00
Period,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00,3684 days 00:00:00
Start Value,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
