,Open,High,Low,Close
2024-02-20 13:00:00,0.88149,0.88259,0.88146,0.88241
2024-02-20 12:00:00,0.88110,0.88213,0.88105,0.88154
2024-02-20 11:00:00,0.88171,0.88186,0.88049,0.88108
2024-02-20 10:00:00,0.88274,0.88303,0.88144,0.88171
2024-02-20 09:00:00,0.88338,0.88378,0.88252,0.88275
2024-02-20 08:00:00,0.88286,0.88343,0.88258,0.88341
2024-02-20 07:00:00,0.88286,0.88300,0.88256,0.88288
2024-02-20 06:00:00,0.88264,0.88317,0.88247,0.88285
2024-02-20 05:00:00,0.88287,0.88292,0.88253,0.88264
2024-02-20 04:00:00,0.88303,0.88314,0.88270,0.88290
2024-02-20 03:00:00,0.88302,0.88338,0.88300,0.88304
2024-02-20 02:00:00,0.88288,0.88325,0.88263,0.88307
2024-02-20 01:00:00,0.88277,0.88310,0.88257,0.88283
2024-02-20 00:00:00,0.88201,0.88295,0.88168,0.88274
2024-02-19 23:00:00,0.88199,0.88272,0.88132,0.88221
2024-02-19 22:00:00,0.88225,0.88247,0.88189,0.88193
2024-02-19 21:00:00,0.88251,0.88270,0.88216,0.88226
2024-02-19 20:00:00,0.88248,0.88261,0.88233,0.88255
2024-02-19 19:00:00,0.88276,0.88280,0.88210,0.88248
2024-02-19 18:00:00,0.88181,0.88280,0.88168,0.88272
2024-02-19 17:00:00,0.88198,0.88214,0.88163,0.88183
2024-02-19 16:00:00,0.88161,0.88210,0.88138,0.88196
2024-02-19 15:00:00,0.88112,0.88170,0.88093,0.88157
2024-02-19 14:00:00,0.88112,0.88140,0.88046,0.88111
2024-02-19 13:00:00,0.88031,0.88125,0.87991,0.88117
2024-02-19 12:00:00,0.88085,0.88098,0.88007,0.88028
2024-02-19 11:00:00,0.88115,0.88128,0.88048,0.88088
2024-02-19 10:00:00,0.88156,0.88159,0.88007,0.88115
2024-02-19 09:00:00,0.88135,0.88170,0.88081,0.88152
2024-02-19 08:00:00,0.88101,0.88146,0.88054,0.88134
2024-02-19 07:00:00,0.88085,0.88145,0.88076,0.88104
2024-02-19 06:00:00,0.88120,0.88120,0.88068,0.88084
2024-02-19 05:00:00,0.88154,0.88164,0.88098,0.88120
2024-02-19 04:00:00,0.88080,0.88157,0.88072,0.88157
2024-02-19 03:00:00,0.88070,0.88100,0.88047,0.88080
2024-02-19 02:00:00,0.87971,0.88072,0.87963,0.88071
2024-02-19 01:00:00,0.88072,0.88076,0.87966,0.87974
2024-02-19 00:00:00,0.88082,0.88103,0.88011,0.88073
2024-02-18 23:00:00,0.88080,0.88112,0.87960,0.88081
2024-02-16 21:00:00,0.88098,0.88133,0.88077,0.88107
2024-02-16 20:00:00,0.88009,0.88101,0.87974,0.88097
2024-02-16 19:00:00,0.88073,0.88110,0.87989,0.88009
2024-02-16 18:00:00,0.88136,0.88232,0.88073,0.88073
2024-02-16 17:00:00,0.88086,0.88150,0.88016,0.88137
2024-02-16 16:00:00,0.88224,0.88266,0.88013,0.88089
2024-02-16 15:00:00,0.88248,0.88350,0.88185,0.88227
2024-02-16 14:00:00,0.88121,0.88392,0.88081,0.88249
2024-02-16 13:00:00,0.88058,0.88135,0.88035,0.88120
2024-02-16 12:00:00,0.88109,0.88125,0.88019,0.88058
2024-02-16 11:00:00,0.88103,0.88175,0.88083,0.88108
2024-02-16 10:00:00,0.88115,0.88166,0.88098,0.88109
2024-02-16 09:00:00,0.88150,0.88162,0.88098,0.88118
2024-02-16 08:00:00,0.88092,0.88155,0.88049,0.88151
2024-02-16 07:00:00,0.88102,0.88125,0.88084,0.88091
2024-02-16 06:00:00,0.88118,0.88126,0.88094,0.88101
2024-02-16 05:00:00,0.88125,0.88150,0.88108,0.88119
2024-02-16 04:00:00,0.88101,0.88142,0.88090,0.88123
2024-02-16 03:00:00,0.88059,0.88108,0.88052,0.88102
2024-02-16 02:00:00,0.88063,0.88103,0.88035,0.88052
2024-02-16 01:00:00,0.87988,0.88080,0.87975,0.88068
2024-02-16 00:00:00,0.87997,0.87997,0.87930,0.87990
2024-02-15 23:00:00,0.87982,0.88010,0.87889,0.87977
2024-02-15 22:00:00,0.87991,0.88010,0.87980,0.87981
2024-02-15 21:00:00,0.87985,0.88004,0.87935,0.87991
2024-02-15 20:00:00,0.87974,0.88002,0.87893,0.87991
2024-02-15 19:00:00,0.88043,0.88066,0.87951,0.87977
2024-02-15 18:00:00,0.88084,0.88102,0.88044,0.88050
2024-02-15 17:00:00,0.88029,0.88141,0.88006,0.88085
2024-02-15 16:00:00,0.87968,0.88064,0.87825,0.88023
2024-02-15 15:00:00,0.88111,0.88166,0.87921,0.87970
2024-02-15 14:00:00,0.88235,0.88281,0.87981,0.88112
2024-02-15 13:00:00,0.88293,0.88311,0.88213,0.88235
2024-02-15 12:00:00,0.88322,0.88337,0.88268,0.88295
2024-02-15 11:00:00,0.88319,0.88363,0.88248,0.88323
2024-02-15 10:00:00,0.88296,0.88344,0.88247,0.88317
2024-02-15 09:00:00,0.88386,0.88440,0.88270,0.88293
2024-02-15 08:00:00,0.88449,0.88466,0.88320,0.88383
2024-02-15 07:00:00,0.88507,0.88520,0.88435,0.88447
2024-02-15 06:00:00,0.88528,0.88540,0.88482,0.88507
2024-02-15 05:00:00,0.88547,0.88560,0.88528,0.88532
2024-02-15 04:00:00,0.88535,0.88563,0.88508,0.88554
2024-02-15 03:00:00,0.88550,0.88568,0.88517,0.88536
2024-02-15 02:00:00,0.88527,0.88582,0.88506,0.88557
2024-02-15 01:00:00,0.88517,0.88567,0.88504,0.88521
2024-02-15 00:00:00,0.88542,0.88553,0.88486,0.88526
2024-02-14 23:00:00,0.88565,0.88588,0.88440,0.88529
2024-02-14 22:00:00,0.88570,0.88590,0.88555,0.88581
2024-02-14 21:00:00,0.88568,0.88596,0.88549,0.88570
2024-02-14 20:00:00,0.88524,0.88591,0.88524,0.88566
2024-02-14 19:00:00,0.88516,0.88570,0.88469,0.88528
2024-02-14 18:00:00,0.88518,0.88565,0.88480,0.88516
2024-02-14 17:00:00,0.88638,0.88641,0.88508,0.88518
2024-02-14 16:00:00,0.88724,0.88742,0.88616,0.88638
2024-02-14 15:00:00,0.88645,0.88744,0.88566,0.88725
2024-02-14 14:00:00,0.88680,0.88691,0.88575,0.88642
2024-02-14 13:00:00,0.88701,0.88750,0.88659,0.88681
2024-02-14 12:00:00,0.88728,0.88790,0.88688,0.88700
2024-02-14 11:00:00,0.88724,0.88822,0.88711,0.88731
2024-02-14 10:00:00,0.88809,0.88857,0.88706,0.88728
2024-02-14 09:00:00,0.88666,0.88821,0.88662,0.88807
2024-02-14 08:00:00,0.88613,0.88702,0.88587,0.88670
2024-02-14 07:00:00,0.88611,0.88635,0.88567,0.88615
2024-02-14 06:00:00,0.88618,0.88632,0.88594,0.88605
2024-02-14 05:00:00,0.88652,0.88660,0.88612,0.88621
2024-02-14 04:00:00,0.88680,0.88695,0.88613,0.88652
2024-02-14 03:00:00,0.88679,0.88692,0.88636,0.88680
2024-02-14 02:00:00,0.88721,0.88753,0.88672,0.88680
2024-02-14 01:00:00,0.88743,0.88753,0.88665,0.88720
2024-02-14 00:00:00,0.88673,0.88752,0.88598,0.88744
2024-02-13 23:00:00,0.88709,0.88722,0.88601,0.88681
2024-02-13 22:00:00,0.88741,0.88743,0.88690,0.88691
2024-02-13 21:00:00,0.88802,0.88810,0.88706,0.88737
2024-02-13 20:00:00,0.88697,0.88805,0.88697,0.88802
2024-02-13 19:00:00,0.88714,0.88732,0.88639,0.88701
2024-02-13 18:00:00,0.88633,0.88741,0.88623,0.88709
2024-02-13 17:00:00,0.88640,0.88757,0.88595,0.88632
2024-02-13 16:00:00,0.88622,0.88751,0.88586,0.88642
2024-02-13 15:00:00,0.88572,0.88680,0.88435,0.88625
2024-02-13 14:00:00,0.87891,0.88608,0.87694,0.88563
2024-02-13 13:00:00,0.88032,0.88032,0.87858,0.87895
2024-02-13 12:00:00,0.88012,0.88099,0.87928,0.88030
2024-02-13 11:00:00,0.87959,0.88018,0.87869,0.88013
2024-02-13 10:00:00,0.88093,0.88171,0.87947,0.87970
2024-02-13 09:00:00,0.87973,0.88142,0.87952,0.88096
2024-02-13 08:00:00,0.87596,0.88061,0.87550,0.87976
2024-02-13 07:00:00,0.87605,0.87646,0.87580,0.87597
2024-02-13 06:00:00,0.87649,0.87651,0.87592,0.87609
2024-02-13 05:00:00,0.87650,0.87670,0.87638,0.87646
2024-02-13 04:00:00,0.87650,0.87672,0.87634,0.87655
2024-02-13 03:00:00,0.87609,0.87653,0.87606,0.87641
2024-02-13 02:00:00,0.87576,0.87623,0.87565,0.87608
2024-02-13 01:00:00,0.87580,0.87613,0.87564,0.87581
2024-02-13 00:00:00,0.87557,0.87590,0.87507,0.87587
2024-02-12 23:00:00,0.87552,0.87598,0.87422,0.87539
2024-02-12 22:00:00,0.87567,0.87582,0.87546,0.87559
2024-02-12 21:00:00,0.87600,0.87600,0.87552,0.87567
2024-02-12 20:00:00,0.87527,0.87620,0.87516,0.87595
2024-02-12 19:00:00,0.87519,0.87553,0.87501,0.87525
2024-02-12 18:00:00,0.87595,0.87600,0.87514,0.87519
2024-02-12 17:00:00,0.87616,0.87640,0.87546,0.87598
2024-02-12 16:00:00,0.87638,0.87730,0.87601,0.87618
2024-02-12 15:00:00,0.87689,0.87693,0.87580,0.87638
2024-02-12 14:00:00,0.87543,0.87724,0.87517,0.87690
2024-02-12 13:00:00,0.87513,0.87606,0.87494,0.87540
2024-02-12 12:00:00,0.87496,0.87541,0.87483,0.87516
2024-02-12 11:00:00,0.87550,0.87593,0.87486,0.87500
2024-02-12 10:00:00,0.87493,0.87555,0.87440,0.87546
2024-02-12 09:00:00,0.87287,0.87500,0.87287,0.87489
2024-02-12 08:00:00,0.87445,0.87457,0.87262,0.87288
2024-02-12 07:00:00,0.87444,0.87460,0.87424,0.87443
2024-02-12 06:00:00,0.87468,0.87474,0.87427,0.87448
2024-02-12 05:00:00,0.87457,0.87477,0.87444,0.87471
2024-02-12 04:00:00,0.87438,0.87468,0.87420,0.87461
2024-02-12 03:00:00,0.87434,0.87455,0.87411,0.87436
2024-02-12 02:00:00,0.87419,0.87456,0.87413,0.87428
2024-02-12 01:00:00,0.87422,0.87440,0.87406,0.87423
2024-02-12 00:00:00,0.87417,0.87455,0.87356,0.87416
2024-02-11 23:00:00,0.87440,0.87460,0.87356,0.87420
2024-02-09 21:00:00,0.87533,0.87556,0.87447,0.87448
2024-02-09 20:00:00,0.87478,0.87541,0.87451,0.87535
2024-02-09 19:00:00,0.87492,0.87492,0.87441,0.87474
2024-02-09 18:00:00,0.87505,0.87520,0.87467,0.87492
2024-02-09 17:00:00,0.87495,0.87538,0.87447,0.87501
2024-02-09 16:00:00,0.87425,0.87540,0.87419,0.87497
2024-02-09 15:00:00,0.87473,0.87530,0.87364,0.87424
2024-02-09 14:00:00,0.87604,0.87612,0.87307,0.87471
2024-02-09 13:00:00,0.87557,0.87620,0.87495,0.87599
2024-02-09 12:00:00,0.87550,0.87582,0.87522,0.87562
2024-02-09 11:00:00,0.87575,0.87605,0.87530,0.87551
2024-02-09 10:00:00,0.87542,0.87621,0.87517,0.87573
2024-02-09 09:00:00,0.87455,0.87559,0.87433,0.87546
2024-02-09 08:00:00,0.87427,0.87493,0.87393,0.87459
2024-02-09 07:00:00,0.87433,0.87456,0.87417,0.87429
2024-02-09 06:00:00,0.87442,0.87454,0.87404,0.87440
2024-02-09 05:00:00,0.87409,0.87445,0.87401,0.87445
2024-02-09 04:00:00,0.87365,0.87425,0.87351,0.87413
2024-02-09 03:00:00,0.87376,0.87384,0.87348,0.87369
2024-02-09 02:00:00,0.87394,0.87394,0.87341,0.87371
2024-02-09 01:00:00,0.87341,0.87397,0.87321,0.87388
2024-02-09 00:00:00,0.87323,0.87363,0.87277,0.87341
2024-02-08 23:00:00,0.87353,0.87368,0.87258,0.87339
2024-02-08 22:00:00,0.87376,0.87395,0.87351,0.87367
2024-02-08 21:00:00,0.87441,0.87441,0.87371,0.87377
2024-02-08 20:00:00,0.87391,0.87464,0.87369,0.87438
2024-02-08 19:00:00,0.87435,0.87453,0.87340,0.87394
2024-02-08 18:00:00,0.87358,0.87441,0.87344,0.87430
2024-02-08 17:00:00,0.87460,0.87484,0.87356,0.87357
2024-02-08 16:00:00,0.87507,0.87591,0.87454,0.87459
2024-02-08 15:00:00,0.87600,0.87608,0.87429,0.87511
2024-02-08 14:00:00,0.87460,0.87602,0.87395,0.87594
2024-02-08 13:00:00,0.87433,0.87496,0.87380,0.87464
2024-02-08 12:00:00,0.87347,0.87461,0.87329,0.87432
2024-02-08 11:00:00,0.87276,0.87359,0.87245,0.87348
2024-02-08 10:00:00,0.87313,0.87332,0.87238,0.87277
2024-02-08 09:00:00,0.87324,0.87402,0.87263,0.87317
2024-02-08 08:00:00,0.87304,0.87369,0.87255,0.87321
2024-02-08 07:00:00,0.87307,0.87336,0.87255,0.87298
2024-02-08 06:00:00,0.87320,0.87344,0.87280,0.87307
2024-02-08 05:00:00,0.87290,0.87327,0.87257,0.87316
2024-02-08 04:00:00,0.87270,0.87307,0.87249,0.87286
2024-02-08 03:00:00,0.87320,0.87325,0.87240,0.87262
2024-02-08 02:00:00,0.87340,0.87380,0.87312,0.87323
2024-02-08 01:00:00,0.87410,0.87422,0.87313,0.87347
2024-02-08 00:00:00,0.87418,0.87442,0.87366,0.87411
2024-02-07 23:00:00,0.87427,0.87462,0.87310,0.87390
2024-02-07 22:00:00,0.87403,0.87470,0.87385,0.87423
2024-02-07 21:00:00,0.87449,0.87453,0.87386,0.87403
2024-02-07 20:00:00,0.87476,0.87500,0.87377,0.87447
2024-02-07 19:00:00,0.87387,0.87535,0.87320,0.87477
2024-02-07 18:00:00,0.87303,0.87450,0.87297,0.87384
2024-02-07 17:00:00,0.87176,0.87347,0.87157,0.87299
2024-02-07 16:00:00,0.87099,0.87214,0.87059,0.87176
2024-02-07 15:00:00,0.87132,0.87234,0.87038,0.87100
2024-02-07 14:00:00,0.87188,0.87201,0.87084,0.87135
2024-02-07 13:00:00,0.87233,0.87260,0.87181,0.87192
2024-02-07 12:00:00,0.87275,0.87299,0.87202,0.87234
2024-02-07 11:00:00,0.87127,0.87280,0.87125,0.87274
2024-02-07 10:00:00,0.87113,0.87195,0.87084,0.87128
2024-02-07 09:00:00,0.86956,0.87140,0.86947,0.87112
2024-02-07 08:00:00,0.86967,0.87009,0.86879,0.86956
2024-02-07 07:00:00,0.86951,0.87003,0.86919,0.86964
2024-02-07 06:00:00,0.86970,0.86981,0.86932,0.86949
2024-02-07 05:00:00,0.86966,0.86987,0.86948,0.86970
2024-02-07 04:00:00,0.86958,0.86971,0.86918,0.86967
2024-02-07 03:00:00,0.86920,0.86972,0.86913,0.86955
2024-02-07 02:00:00,0.86964,0.86967,0.86910,0.86919
2024-02-07 01:00:00,0.86952,0.86983,0.86936,0.86962
2024-02-07 00:00:00,0.86953,0.86970,0.86879,0.86952
2024-02-06 23:00:00,0.86980,0.86980,0.86859,0.86939
2024-02-06 22:00:00,0.86971,0.86996,0.86957,0.86980
2024-02-06 21:00:00,0.87032,0.87032,0.86953,0.86973
2024-02-06 20:00:00,0.86972,0.87067,0.86963,0.87031
2024-02-06 19:00:00,0.87020,0.87078,0.86961,0.86973
2024-02-06 18:00:00,0.87009,0.87070,0.86988,0.87019
2024-02-06 17:00:00,0.87045,0.87126,0.86997,0.87013
2024-02-06 16:00:00,0.87235,0.87260,0.87027,0.87046
2024-02-06 15:00:00,0.87297,0.87411,0.87215,0.87233
2024-02-06 14:00:00,0.87230,0.87322,0.87150,0.87298
2024-02-06 13:00:00,0.87216,0.87353,0.87211,0.87234
2024-02-06 12:00:00,0.87247,0.87273,0.87169,0.87217
2024-02-06 11:00:00,0.87271,0.87295,0.87232,0.87251
2024-02-06 10:00:00,0.87127,0.87279,0.87060,0.87272
2024-02-06 09:00:00,0.86982,0.87140,0.86968,0.87130
2024-02-06 08:00:00,0.86977,0.86985,0.86897,0.86979
2024-02-06 07:00:00,0.86954,0.86993,0.86954,0.86982
2024-02-06 06:00:00,0.86977,0.86982,0.86931,0.86956
2024-02-06 05:00:00,0.87036,0.87043,0.86962,0.86980
2024-02-06 04:00:00,0.87036,0.87063,0.87013,0.87040
2024-02-06 03:00:00,0.87053,0.87066,0.87024,0.87036
2024-02-06 02:00:00,0.87060,0.87084,0.87017,0.87054
2024-02-06 01:00:00,0.87072,0.87076,0.87040,0.87064
2024-02-06 00:00:00,0.87014,0.87080,0.86974,0.87066
2024-02-05 23:00:00,0.87053,0.87070,0.86951,0.87014
2024-02-05 22:00:00,0.87043,0.87094,0.87020,0.87068
2024-02-05 21:00:00,0.87044,0.87110,0.87022,0.87043
2024-02-05 20:00:00,0.86990,0.87054,0.86975,0.87047
2024-02-05 19:00:00,0.87013,0.87030,0.86950,0.86990
2024-02-05 18:00:00,0.87110,0.87117,0.86981,0.87013
2024-02-05 17:00:00,0.87147,0.87186,0.87077,0.87113
2024-02-05 16:00:00,0.86973,0.87168,0.86973,0.87146
2024-02-05 15:00:00,0.87094,0.87105,0.86977,0.86987
2024-02-05 14:00:00,0.86943,0.87110,0.86931,0.87097
2024-02-05 13:00:00,0.86946,0.86987,0.86895,0.86943
2024-02-05 12:00:00,0.86960,0.86987,0.86881,0.86947
2024-02-05 11:00:00,0.87026,0.87053,0.86921,0.86956
2024-02-05 10:00:00,0.86912,0.87043,0.86851,0.87026
2024-02-05 09:00:00,0.86783,0.86949,0.86701,0.86915
2024-02-05 08:00:00,0.86772,0.86861,0.86739,0.86783
2024-02-05 07:00:00,0.86768,0.86805,0.86722,0.86776
2024-02-05 06:00:00,0.86767,0.86816,0.86761,0.86769
2024-02-05 05:00:00,0.86750,0.86780,0.86735,0.86764
2024-02-05 04:00:00,0.86763,0.86802,0.86732,0.86755
2024-02-05 03:00:00,0.86743,0.86805,0.86728,0.86762
2024-02-05 02:00:00,0.86781,0.86832,0.86721,0.86741
2024-02-05 01:00:00,0.86702,0.86870,0.86674,0.86783
2024-02-05 00:00:00,0.86681,0.86786,0.86632,0.86701
2024-02-04 23:00:00,0.86649,0.86700,0.86431,0.86681
2024-02-02 21:00:00,0.86657,0.86666,0.86605,0.86642
2024-02-02 20:00:00,0.86710,0.86740,0.86608,0.86654
2024-02-02 19:00:00,0.86755,0.86775,0.86662,0.86710
2024-02-02 18:00:00,0.86758,0.86806,0.86688,0.86752
2024-02-02 17:00:00,0.86550,0.86785,0.86501,0.86756
2024-02-02 16:00:00,0.86332,0.86644,0.86313,0.86551
2024-02-02 15:00:00,0.86360,0.86440,0.86285,0.86329
2024-02-02 14:00:00,0.85592,0.86414,0.85541,0.86361
2024-02-02 13:00:00,0.85573,0.85630,0.85563,0.85590
