,Open,High,Low,Close
2024-04-03 09:00:00,1.07705,1.07773,1.07696,1.07716
2024-04-03 08:00:00,1.07691,1.07723,1.07637,1.07705
2024-04-03 07:00:00,1.07754,1.07760,1.07669,1.07692
2024-04-03 06:00:00,1.07747,1.07774,1.07738,1.07753
2024-04-03 05:00:00,1.07769,1.07781,1.07743,1.07745
2024-04-03 04:00:00,1.07740,1.07794,1.07739,1.07773
2024-04-03 03:00:00,1.07717,1.07750,1.07714,1.07742
2024-04-03 02:00:00,1.07688,1.07735,1.07656,1.07719
2024-04-03 01:00:00,1.07678,1.07716,1.07657,1.07687
2024-04-03 00:00:00,1.07680,1.07690,1.07663,1.07677
2024-04-02 23:00:00,1.07722,1.07740,1.07676,1.07678
2024-04-02 22:00:00,1.07691,1.07741,1.07674,1.07734
2024-04-02 21:00:00,1.07682,1.07696,1.07654,1.07691
2024-04-02 20:00:00,1.07631,1.07682,1.07599,1.07680
2024-04-02 19:00:00,1.07670,1.07684,1.07623,1.07632
2024-04-02 18:00:00,1.07680,1.07690,1.07643,1.07670
2024-04-02 17:00:00,1.07684,1.07704,1.07645,1.07679
2024-04-02 16:00:00,1.07658,1.07718,1.07643,1.07687
2024-04-02 15:00:00,1.07643,1.07790,1.07587,1.07657
2024-04-02 14:00:00,1.07489,1.07685,1.07477,1.07649
2024-04-02 13:00:00,1.07516,1.07561,1.07453,1.07490
2024-04-02 12:00:00,1.07451,1.07536,1.07428,1.07514
2024-04-02 11:00:00,1.07420,1.07458,1.07384,1.07448
2024-04-02 10:00:00,1.07313,1.07431,1.07309,1.07421
2024-04-02 09:00:00,1.07422,1.07422,1.07263,1.07314
2024-04-02 08:00:00,1.07286,1.07428,1.07258,1.07417
2024-04-02 07:00:00,1.07264,1.07320,1.07244,1.07286
2024-04-02 06:00:00,1.07329,1.07350,1.07257,1.07265
2024-04-02 05:00:00,1.07302,1.07340,1.07290,1.07332
2024-04-02 04:00:00,1.07346,1.07362,1.07294,1.07300
2024-04-02 03:00:00,1.07339,1.07353,1.07294,1.07346
2024-04-02 02:00:00,1.07369,1.07382,1.07301,1.07340
2024-04-02 01:00:00,1.07369,1.07390,1.07305,1.07369
2024-04-02 00:00:00,1.07394,1.07400,1.07352,1.07371
2024-04-01 23:00:00,1.07435,1.07437,1.07394,1.07397
2024-04-01 22:00:00,1.07430,1.07446,1.07361,1.07428
2024-04-01 21:00:00,1.07417,1.07432,1.07409,1.07426
2024-04-01 20:00:00,1.07376,1.07427,1.07372,1.07417
2024-04-01 19:00:00,1.07416,1.07430,1.07365,1.07375
2024-04-01 18:00:00,1.07363,1.07441,1.07363,1.07417
2024-04-01 17:00:00,1.07324,1.07370,1.07309,1.07364
2024-04-01 16:00:00,1.07444,1.07454,1.07307,1.07326
2024-04-01 15:00:00,1.07725,1.07734,1.07390,1.07442
2024-04-01 14:00:00,1.07817,1.07831,1.07716,1.07735
2024-04-01 13:00:00,1.07840,1.07858,1.07769,1.07815
2024-04-01 12:00:00,1.07813,1.07880,1.07796,1.07838
2024-04-01 11:00:00,1.07860,1.07870,1.07794,1.07813
2024-04-01 10:00:00,1.07897,1.07910,1.07854,1.07858
2024-04-01 09:00:00,1.07859,1.07916,1.07828,1.07898
2024-04-01 08:00:00,1.07864,1.07921,1.07828,1.07860
2024-04-01 07:00:00,1.07850,1.07905,1.07840,1.07866
2024-04-01 06:00:00,1.07866,1.07872,1.07825,1.07851
2024-04-01 05:00:00,1.07902,1.07911,1.07839,1.07867
2024-04-01 04:00:00,1.07876,1.07913,1.07845,1.07901
2024-04-01 03:00:00,1.07866,1.07895,1.07847,1.07875
2024-04-01 02:00:00,1.07911,1.07945,1.07854,1.07867
2024-04-01 01:00:00,1.07928,1.07990,1.07899,1.07910
2024-04-01 00:00:00,1.07865,1.07945,1.07853,1.07925
2024-03-31 23:00:00,1.07910,1.07966,1.07841,1.07863
2024-03-29 21:00:00,1.07906,1.07956,1.07880,1.07900
2024-03-29 20:00:00,1.07893,1.07932,1.07872,1.07907
2024-03-29 19:00:00,1.07880,1.07900,1.07864,1.07891
2024-03-29 18:00:00,1.07876,1.07891,1.07864,1.07872
2024-03-29 17:00:00,1.07920,1.07929,1.07860,1.07879
2024-03-29 16:00:00,1.07952,1.07960,1.07875,1.07917
2024-03-29 15:00:00,1.07979,1.07994,1.07938,1.07948
2024-03-29 14:00:00,1.07978,1.08033,1.07934,1.07981
2024-03-29 13:00:00,1.07869,1.08051,1.07796,1.07980
2024-03-29 12:00:00,1.07844,1.07917,1.07829,1.07870
2024-03-29 11:00:00,1.07821,1.07880,1.07809,1.07840
2024-03-29 10:00:00,1.07783,1.07821,1.07724,1.07820
2024-03-29 09:00:00,1.07680,1.07788,1.07678,1.07783
2024-03-29 08:00:00,1.07755,1.07815,1.07677,1.07679
2024-03-29 07:00:00,1.07750,1.07770,1.07742,1.07756
2024-03-29 06:00:00,1.07765,1.07780,1.07736,1.07750
2024-03-29 05:00:00,1.07743,1.07770,1.07739,1.07764
2024-03-29 04:00:00,1.07786,1.07795,1.07740,1.07740
2024-03-29 03:00:00,1.07758,1.07794,1.07733,1.07785
2024-03-29 02:00:00,1.07837,1.07848,1.07754,1.07756
2024-03-29 01:00:00,1.07912,1.07913,1.07829,1.07831
2024-03-29 00:00:00,1.07878,1.07922,1.07850,1.07906
2024-03-28 23:00:00,1.07889,1.07935,1.07860,1.07874
2024-03-28 22:00:00,1.07897,1.07904,1.07849,1.07890
2024-03-28 21:00:00,1.07879,1.07890,1.07847,1.07871
2024-03-28 20:00:00,1.07871,1.07894,1.07843,1.07879
2024-03-28 19:00:00,1.07962,1.07985,1.07858,1.07874
2024-03-28 18:00:00,1.07993,1.08020,1.07948,1.07960
2024-03-28 17:00:00,1.08013,1.08053,1.07926,1.07993
2024-03-28 16:00:00,1.08003,1.08074,1.07938,1.08015
2024-03-28 15:00:00,1.08115,1.08188,1.07974,1.08000
2024-03-28 14:00:00,1.08082,1.08180,1.08026,1.08121
2024-03-28 13:00:00,1.07836,1.08090,1.07834,1.08082
2024-03-28 12:00:00,1.07892,1.07948,1.07825,1.07839
2024-03-28 11:00:00,1.07754,1.07930,1.07749,1.07890
2024-03-28 10:00:00,1.07916,1.07921,1.07748,1.07754
2024-03-28 09:00:00,1.08007,1.08020,1.07896,1.07917
2024-03-28 08:00:00,1.08176,1.08185,1.08001,1.08007
2024-03-28 07:00:00,1.08236,1.08240,1.08146,1.08179
2024-03-28 06:00:00,1.08232,1.08265,1.08216,1.08238
2024-03-28 05:00:00,1.08214,1.08243,1.08200,1.08233
2024-03-28 04:00:00,1.08221,1.08242,1.08209,1.08215
2024-03-28 03:00:00,1.08176,1.08260,1.08173,1.08222
2024-03-28 02:00:00,1.08172,1.08191,1.08147,1.08178
2024-03-28 01:00:00,1.08123,1.08202,1.08076,1.08170
2024-03-28 00:00:00,1.08135,1.08150,1.08108,1.08120
2024-03-27 23:00:00,1.08260,1.08270,1.08098,1.08132
2024-03-27 22:00:00,1.08258,1.08275,1.08211,1.08258
2024-03-27 21:00:00,1.08268,1.08291,1.08258,1.08272
2024-03-27 20:00:00,1.08222,1.08276,1.08203,1.08271
2024-03-27 19:00:00,1.08192,1.08232,1.08180,1.08223
2024-03-27 18:00:00,1.08230,1.08250,1.08170,1.08190
2024-03-27 17:00:00,1.08203,1.08259,1.08184,1.08228
2024-03-27 16:00:00,1.08146,1.08226,1.08135,1.08205
2024-03-27 15:00:00,1.08168,1.08214,1.08135,1.08146
2024-03-27 14:00:00,1.08188,1.08194,1.08104,1.08169
2024-03-27 13:00:00,1.08209,1.08217,1.08149,1.08185
2024-03-27 12:00:00,1.08325,1.08352,1.08178,1.08208
2024-03-27 11:00:00,1.08277,1.08350,1.08259,1.08328
2024-03-27 10:00:00,1.08286,1.08391,1.08264,1.08278
2024-03-27 09:00:00,1.08263,1.08303,1.08211,1.08284
2024-03-27 08:00:00,1.08322,1.08338,1.08228,1.08262
2024-03-27 07:00:00,1.08259,1.08327,1.08245,1.08320
2024-03-27 06:00:00,1.08296,1.08300,1.08250,1.08261
2024-03-27 05:00:00,1.08262,1.08303,1.08259,1.08298
2024-03-27 04:00:00,1.08256,1.08280,1.08239,1.08260
2024-03-27 03:00:00,1.08232,1.08280,1.08231,1.08258
2024-03-27 02:00:00,1.08293,1.08310,1.08203,1.08230
2024-03-27 01:00:00,1.08322,1.08330,1.08270,1.08293
2024-03-27 00:00:00,1.08323,1.08330,1.08299,1.08325
2024-03-26 23:00:00,1.08319,1.08331,1.08314,1.08324
2024-03-26 22:00:00,1.08305,1.08325,1.08288,1.08316
2024-03-26 21:00:00,1.08285,1.08320,1.08280,1.08305
2024-03-26 20:00:00,1.08326,1.08350,1.08283,1.08284
2024-03-26 19:00:00,1.08304,1.08350,1.08290,1.08327
2024-03-26 18:00:00,1.08279,1.08360,1.08266,1.08305
2024-03-26 17:00:00,1.08281,1.08322,1.08240,1.08283
2024-03-26 16:00:00,1.08410,1.08443,1.08249,1.08283
2024-03-26 15:00:00,1.08525,1.08548,1.08374,1.08411
2024-03-26 14:00:00,1.08520,1.08586,1.08465,1.08528
2024-03-26 13:00:00,1.08569,1.08593,1.08484,1.08517
2024-03-26 12:00:00,1.08550,1.08600,1.08530,1.08568
2024-03-26 11:00:00,1.08532,1.08643,1.08526,1.08553
2024-03-26 10:00:00,1.08492,1.08559,1.08453,1.08536
2024-03-26 09:00:00,1.08421,1.08517,1.08382,1.08494
2024-03-26 08:00:00,1.08508,1.08530,1.08393,1.08418
2024-03-26 07:00:00,1.08471,1.08520,1.08459,1.08508
2024-03-26 06:00:00,1.08399,1.08482,1.08395,1.08468
2024-03-26 05:00:00,1.08366,1.08410,1.08360,1.08399
2024-03-26 04:00:00,1.08420,1.08441,1.08355,1.08367
2024-03-26 03:00:00,1.08402,1.08442,1.08395,1.08426
2024-03-26 02:00:00,1.08423,1.08454,1.08385,1.08402
2024-03-26 01:00:00,1.08370,1.08430,1.08358,1.08430
2024-03-26 00:00:00,1.08368,1.08384,1.08360,1.08367
2024-03-25 23:00:00,1.08364,1.08384,1.08358,1.08367
2024-03-25 22:00:00,1.08369,1.08375,1.08320,1.08359
2024-03-25 21:00:00,1.08389,1.08410,1.08352,1.08372
2024-03-25 20:00:00,1.08357,1.08400,1.08354,1.08390
2024-03-25 19:00:00,1.08362,1.08371,1.08347,1.08359
2024-03-25 18:00:00,1.08362,1.08380,1.08330,1.08365
2024-03-25 17:00:00,1.08366,1.08381,1.08328,1.08366
2024-03-25 16:00:00,1.08388,1.08392,1.08310,1.08366
2024-03-25 15:00:00,1.08346,1.08426,1.08336,1.08389
2024-03-25 14:00:00,1.08306,1.08380,1.08288,1.08351
2024-03-25 13:00:00,1.08280,1.08340,1.08277,1.08306
2024-03-25 12:00:00,1.08178,1.08296,1.08163,1.08282
2024-03-25 11:00:00,1.08172,1.08220,1.08160,1.08176
2024-03-25 10:00:00,1.08137,1.08216,1.08113,1.08176
2024-03-25 09:00:00,1.08138,1.08238,1.08069,1.08135
2024-03-25 08:00:00,1.08172,1.08229,1.08133,1.08137
2024-03-25 07:00:00,1.08219,1.08221,1.08160,1.08174
2024-03-25 06:00:00,1.08128,1.08223,1.08122,1.08220
2024-03-25 05:00:00,1.08134,1.08140,1.08104,1.08129
2024-03-25 04:00:00,1.08213,1.08220,1.08114,1.08133
2024-03-25 03:00:00,1.08170,1.08220,1.08153,1.08214
2024-03-25 02:00:00,1.08033,1.08196,1.08019,1.08166
2024-03-25 01:00:00,1.08071,1.08100,1.08023,1.08035
2024-03-25 00:00:00,1.08083,1.08100,1.08064,1.08070
2024-03-24 23:00:00,1.08074,1.08090,1.08039,1.08080
2024-03-22 21:00:00,1.08056,1.08100,1.08047,1.08065
2024-03-22 20:00:00,1.08041,1.08070,1.08015,1.08056
2024-03-22 19:00:00,1.08059,1.08076,1.08037,1.08041
2024-03-22 18:00:00,1.08057,1.08106,1.08046,1.08059
2024-03-22 17:00:00,1.08157,1.08170,1.08055,1.08058
2024-03-22 16:00:00,1.08149,1.08220,1.08100,1.08158
2024-03-22 15:00:00,1.08295,1.08317,1.08145,1.08146
2024-03-22 14:00:00,1.08262,1.08297,1.08183,1.08294
2024-03-22 13:00:00,1.08159,1.08312,1.08142,1.08265
2024-03-22 12:00:00,1.08161,1.08224,1.08114,1.08158
2024-03-22 11:00:00,1.08162,1.08216,1.08142,1.08160
2024-03-22 10:00:00,1.08113,1.08233,1.08113,1.08162
2024-03-22 09:00:00,1.08247,1.08296,1.08078,1.08114
2024-03-22 08:00:00,1.08302,1.08346,1.08208,1.08247
2024-03-22 07:00:00,1.08412,1.08413,1.08268,1.08303
2024-03-22 06:00:00,1.08332,1.08420,1.08328,1.08413
2024-03-22 05:00:00,1.08379,1.08380,1.08307,1.08333
2024-03-22 04:00:00,1.08387,1.08413,1.08358,1.08380
2024-03-22 03:00:00,1.08504,1.08524,1.08387,1.08390
2024-03-22 02:00:00,1.08651,1.08658,1.08498,1.08504
2024-03-22 01:00:00,1.08620,1.08681,1.08620,1.08650
2024-03-22 00:00:00,1.08615,1.08631,1.08603,1.08617
2024-03-21 23:00:00,1.08605,1.08622,1.08587,1.08618
2024-03-21 22:00:00,1.08593,1.08630,1.08559,1.08605
2024-03-21 21:00:00,1.08565,1.08605,1.08563,1.08597
2024-03-21 20:00:00,1.08622,1.08630,1.08551,1.08565
2024-03-21 19:00:00,1.08576,1.08631,1.08571,1.08623
2024-03-21 18:00:00,1.08606,1.08662,1.08558,1.08579
2024-03-21 17:00:00,1.08601,1.08647,1.08577,1.08610
2024-03-21 16:00:00,1.08785,1.08793,1.08555,1.08603
2024-03-21 15:00:00,1.08857,1.08879,1.08702,1.08787
2024-03-21 14:00:00,1.09115,1.09118,1.08837,1.08853
2024-03-21 13:00:00,1.09093,1.09170,1.09032,1.09115
2024-03-21 12:00:00,1.09191,1.09203,1.09047,1.09096
2024-03-21 11:00:00,1.09127,1.09237,1.09120,1.09190
2024-03-21 10:00:00,1.08915,1.09149,1.08889,1.09129
2024-03-21 09:00:00,1.09285,1.09285,1.08871,1.08915
2024-03-21 08:00:00,1.09377,1.09426,1.09253,1.09288
2024-03-21 07:00:00,1.09316,1.09382,1.09314,1.09374
2024-03-21 06:00:00,1.09329,1.09368,1.09314,1.09317
2024-03-21 05:00:00,1.09351,1.09355,1.09324,1.09333
2024-03-21 04:00:00,1.09352,1.09370,1.09333,1.09351
2024-03-21 03:00:00,1.09349,1.09372,1.09325,1.09351
2024-03-21 02:00:00,1.09331,1.09390,1.09327,1.09350
2024-03-21 01:00:00,1.09368,1.09373,1.09304,1.09330
2024-03-21 00:00:00,1.09320,1.09374,1.09290,1.09370
2024-03-20 23:00:00,1.09206,1.09323,1.09193,1.09319
2024-03-20 22:00:00,1.09214,1.09230,1.09167,1.09211
2024-03-20 21:00:00,1.09207,1.09230,1.09185,1.09218
2024-03-20 20:00:00,1.09140,1.09230,1.09017,1.09210
2024-03-20 19:00:00,1.08645,1.09176,1.08626,1.09141
2024-03-20 18:00:00,1.08610,1.08671,1.08583,1.08638
2024-03-20 17:00:00,1.08550,1.08612,1.08532,1.08606
2024-03-20 16:00:00,1.08498,1.08562,1.08485,1.08548
2024-03-20 15:00:00,1.08445,1.08514,1.08435,1.08494
2024-03-20 14:00:00,1.08423,1.08455,1.08368,1.08446
2024-03-20 13:00:00,1.08430,1.08450,1.08376,1.08422
2024-03-20 12:00:00,1.08397,1.08437,1.08368,1.08424
2024-03-20 11:00:00,1.08390,1.08430,1.08362,1.08395
2024-03-20 10:00:00,1.08522,1.08524,1.08360,1.08391
2024-03-20 09:00:00,1.08652,1.08655,1.08498,1.08522
2024-03-20 08:00:00,1.08700,1.08720,1.08647,1.08654
2024-03-20 07:00:00,1.08655,1.08706,1.08648,1.08701
2024-03-20 06:00:00,1.08663,1.08683,1.08650,1.08655
2024-03-20 05:00:00,1.08696,1.08705,1.08659,1.08663
2024-03-20 04:00:00,1.08686,1.08711,1.08674,1.08699
2024-03-20 03:00:00,1.08641,1.08693,1.08625,1.08684
2024-03-20 02:00:00,1.08644,1.08657,1.08619,1.08642
2024-03-20 01:00:00,1.08615,1.08650,1.08580,1.08641
2024-03-20 00:00:00,1.08649,1.08664,1.08614,1.08616
2024-03-19 23:00:00,1.08653,1.08664,1.08634,1.08652
2024-03-19 22:00:00,1.08638,1.08673,1.08608,1.08649
2024-03-19 21:00:00,1.08645,1.08664,1.08637,1.08651
2024-03-19 20:00:00,1.08625,1.08656,1.08607,1.08647
2024-03-19 19:00:00,1.08632,1.08652,1.08610,1.08625
2024-03-19 18:00:00,1.08633,1.08676,1.08594,1.08633
2024-03-19 17:00:00,1.08581,1.08640,1.08543,1.08634
2024-03-19 16:00:00,1.08624,1.08624,1.08530,1.08584
2024-03-19 15:00:00,1.08539,1.08655,1.08535,1.08623
2024-03-19 14:00:00,1.08514,1.08572,1.08489,1.08541
2024-03-19 13:00:00,1.08503,1.08560,1.08454,1.08515
2024-03-19 12:00:00,1.08440,1.08517,1.08427,1.08502
2024-03-19 11:00:00,1.08363,1.08459,1.08363,1.08442
2024-03-19 10:00:00,1.08476,1.08501,1.08345,1.08366
2024-03-19 09:00:00,1.08545,1.08561,1.08422,1.08475
2024-03-19 08:00:00,1.08675,1.08675,1.08515,1.08547
2024-03-19 07:00:00,1.08639,1.08685,1.08618,1.08673
2024-03-19 06:00:00,1.08704,1.08723,1.08626,1.08641
2024-03-19 05:00:00,1.08739,1.08766,1.08670,1.08708
2024-03-19 04:00:00,1.08732,1.08764,1.08698,1.08739
2024-03-19 03:00:00,1.08680,1.08748,1.08680,1.08733
2024-03-19 02:00:00,1.08692,1.08720,1.08665,1.08680
2024-03-19 01:00:00,1.08730,1.08745,1.08688,1.08690
2024-03-19 00:00:00,1.08716,1.08733,1.08708,1.08730
2024-03-18 23:00:00,1.08728,1.08740,1.08706,1.08718
2024-03-18 22:00:00,1.08704,1.08740,1.08687,1.08721
2024-03-18 21:00:00,1.08686,1.08724,1.08686,1.08722
2024-03-18 20:00:00,1.08708,1.08734,1.08673,1.08693
2024-03-18 19:00:00,1.08684,1.08711,1.08670,1.08710
2024-03-18 18:00:00,1.08725,1.08751,1.08658,1.08683
2024-03-18 17:00:00,1.08850,1.08853,1.08690,1.08725
2024-03-18 16:00:00,1.08856,1.08890,1.08808,1.08850
2024-03-18 15:00:00,1.08890,1.08933,1.08842,1.08857
2024-03-18 14:00:00,1.08922,1.08935,1.08854,1.08890
2024-03-18 13:00:00,1.09022,1.09050,1.08896,1.08921
2024-03-18 12:00:00,1.08994,1.09061,1.08985,1.09022
2024-03-18 11:00:00,1.08994,1.09018,1.08958,1.08996
2024-03-18 10:00:00,1.08936,1.09007,1.08924,1.08989
2024-03-18 09:00:00,1.08920,1.08980,1.08905,1.08938
2024-03-18 08:00:00,1.08889,1.08965,1.08887,1.08924
2024-03-18 07:00:00,1.08871,1.08894,1.08864,1.08887
2024-03-18 06:00:00,1.08875,1.08886,1.08849,1.08868
2024-03-18 05:00:00,1.08853,1.08881,1.08850,1.08873
2024-03-18 04:00:00,1.08892,1.08905,1.08849,1.08851
2024-03-18 03:00:00,1.08893,1.08920,1.08874,1.08893
2024-03-18 02:00:00,1.08850,1.08900,1.08825,1.08891
2024-03-18 01:00:00,1.08834,1.08882,1.08800,1.08851
2024-03-18 00:00:00,1.08863,1.08865,1.08814,1.08832
