,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
158,4,2,40,6,219,6.48696682464455,218,0.0669431279620853,6153.894086453375
159,4,2,40,7,222,6.575829383886256,218,0.06605450236966824,6489.783379301118
160,4,2,50,3,226,6.694312796208531,219,0.06398104265402843,6372.864779169435
161,4,2,50,4,248,7.345971563981043,217,0.0648696682464455,6748.362003560871
162,4,2,50,5,253,7.4940758293838865,213,0.06368483412322275,5777.814842108036
163,4,2,50,6,265,7.849526066350711,213,0.0648696682464455,6150.678257504785
164,4,2,50,7,273,8.086492890995261,211,0.06279620853080568,5919.54390071365
165,4,2,60,3,311,9.212085308056873,211,0.06072274881516588,6353.643919664591
166,4,2,60,4,359,10.633886255924171,208,0.059834123222748815,6866.583890333167
167,4,2,60,5,379,11.226303317535544,202,0.05924170616113744,5642.708037510923
168,4,2,60,6,401,11.877962085308058,200,0.060130331753554506,5880.829486993911
169,4,2,60,7,416,12.322274881516588,197,0.057760663507109004,5846.62515102554
170,4,2,70,3,466,13.803317535545023,208,0.058056872037914695,6127.18226726397
171,4,2,70,4,533,15.787914691943127,197,0.05687203791469194,5197.8564364999465
172,4,2,70,5,582,17.239336492890995,187,0.054206161137440756,4333.560775784472
173,4,2,70,6,628,18.601895734597157,184,0.05716824644549763,4920.803247942239
174,4,2,70,7,676,20.023696682464454,180,0.052428909952606635,5006.15910956884
175,4,3,30,3,156,4.62085308056872,226,0.06664691943127962,6661.025855809759
176,4,3,30,4,168,4.976303317535545,226,0.06842417061611375,6834.270016038207
177,4,3,30,5,175,5.1836492890995265,223,0.06723933649289099,6064.8302247910215
178,4,3,30,6,180,5.331753554502369,223,0.06783175355450237,6312.003937122266
179,4,3,30,7,182,5.390995260663507,223,0.06723933649289099,6588.296563056911
180,4,3,40,3,212,6.279620853080568,220,0.06427725118483413,6115.812930253894
181,4,3,40,4,238,7.049763033175355,218,0.0648696682464455,6438.4598131925
182,4,3,40,5,245,7.257109004739337,212,0.06368483412322275,5141.615416272787
183,4,3,40,6,261,7.731042654028436,212,0.06427725118483413,5703.423391819004
184,4,3,40,7,270,7.997630331753554,210,0.0625,5607.83902406226
185,4,3,50,3,282,8.35308056872038,216,0.06279620853080568,6848.697255244261
186,4,3,50,4,321,9.50829383886256,213,0.06309241706161138,7403.66864653219
187,4,3,50,5,343,10.159952606635072,206,0.059834123222748815,5535.25095448807
188,4,3,50,6,374,11.078199052132701,205,0.06220379146919431,6235.257321507362
189,4,3,50,7,390,11.552132701421801,202,0.05894549763033175,6053.844361389442
190,4,3,60,3,438,12.9739336492891,208,0.05864928909952607,5978.359040398253
191,4,3,60,4,510,15.106635071090047,197,0.057760663507109004,5061.470818613367
192,4,3,60,5,567,16.795023696682463,187,0.05390995260663507,4209.129663683989
193,4,3,60,6,610,18.06872037914692,183,0.057760663507109004,4825.049568778391
194,4,3,60,7,655,19.401658767772513,179,0.052132701421800945,4976.469338329257
195,4,3,70,3,567,16.795023696682463,206,0.05390995260663507,4669.001312375745
196,4,3,70,4,671,19.87559241706161,189,0.052428909952606635,3453.826045415922
197,4,3,70,5,761,22.541469194312796,177,0.050355450236966824,3288.3282115698225
198,4,3,70,6,860,25.473933649289098,173,0.050651658767772514,3996.1665792624876
199,4,3,70,7,934,27.665876777251185,167,0.04561611374407583,4173.763913605483
200,4,4,30,3,139,4.117298578199052,229,0.06753554502369669,6598.917422070716
201,4,4,30,4,151,4.472748815165877,229,0.06901658767772512,6403.018663486731
202,4,4,30,5,156,4.62085308056872,227,0.06753554502369669,6015.80468257561
203,4,4,30,6,160,4.739336492890995,227,0.06842417061611375,6069.779959563984
204,4,4,30,7,163,4.828199052132701,227,0.06753554502369669,6341.109883143253
205,4,4,40,3,215,6.368483412322274,221,0.06516587677725119,6542.806565787321
206,4,4,40,4,246,7.286729857819905,220,0.06546208530805687,6983.461990496056
207,4,4,40,5,256,7.5829383886255926,213,0.06338862559241706,5127.199505472877
208,4,4,40,6,275,8.145734597156398,212,0.06398104265402843,5827.543564836322
209,4,4,40,7,281,8.32345971563981,209,0.061907582938388626,5637.381542689733
210,4,4,50,3,321,9.50829383886256,214,0.06131516587677725,6000.217748516572
211,4,4,50,4,379,11.226303317535544,208,0.059537914691943125,6140.92506578493
212,4,4,50,5,416,12.322274881516588,200,0.05716824644549763,4568.7222975143295
213,4,4,50,6,442,13.092417061611375,197,0.059537914691943125,5423.611748861167
214,4,4,50,7,466,13.803317535545023,194,0.05568720379146919,5299.062207497635
215,4,4,60,3,499,14.780805687203792,207,0.05687203791469194,5047.174940017581
216,4,4,60,4,592,17.53554502369668,194,0.05627962085308057,4034.917720658493
217,4,4,60,5,658,19.490521327014218,182,0.052428909952606635,3496.0530843761558
218,4,4,60,6,725,21.475118483412324,178,0.05479857819905213,4088.0917280638196
219,4,4,60,7,776,22.98578199052133,174,0.050651658767772514,4625.99493956425
220,4,4,70,3,590,17.476303317535546,206,0.05390995260663507,4474.420154693999
221,4,4,70,4,712,21.09004739336493,189,0.05302132701421801,3167.866603274064
222,4,4,70,5,817,24.200236966824644,177,0.05154028436018957,3192.389309308499
223,4,4,70,6,936,27.725118483412324,173,0.04917061611374408,4091.8899078322247
224,4,4,70,7,1008,29.85781990521327,163,0.045023696682464455,3702.0834780278424
225,4,5,30,3,111,3.287914691943128,235,0.0669431279620853,6384.8574992564745
226,4,5,30,4,118,3.495260663507109,235,0.06842417061611375,6164.598938517518
227,4,5,30,5,121,3.5841232227488153,233,0.0669431279620853,5726.822798756721
228,4,5,30,6,125,3.7026066350710902,233,0.06783175355450237,5778.205259314579
229,4,5,30,7,128,3.7914691943127963,232,0.0669431279620853,6003.598403049269
230,4,5,40,3,212,6.279620853080568,223,0.06546208530805687,6481.332527813391
231,4,5,40,4,241,7.138625592417061,221,0.0648696682464455,6708.49814110781
232,4,5,40,5,253,7.4940758293838865,214,0.06279620853080568,4973.486346093598
233,4,5,40,6,275,8.145734597156398,213,0.06368483412322275,5618.473395305164
234,4,5,40,7,284,8.412322274881516,210,0.06131516587677725,5446.755539092067
235,4,5,50,3,325,9.626777251184834,214,0.06131516587677725,6242.099604488435
236,4,5,50,4,381,11.285545023696683,207,0.059537914691943125,6185.18741415902
237,4,5,50,5,417,12.351895734597157,198,0.05657582938388626,4308.28192520326
238,4,5,50,6,449,13.299763033175356,195,0.05835308056872038,5240.350097181593
239,4,5,50,7,478,14.158767772511847,193,0.054502369668246446,5362.692661351065
240,4,5,60,3,530,15.699052132701421,207,0.05509478672985782,4862.841374837349
241,4,5,60,4,635,18.80924170616114,193,0.05539099526066351,3532.716698731611
242,4,5,60,5,712,21.09004739336493,181,0.050355450236966824,3676.587294473936
243,4,5,60,6,803,23.78554502369668,176,0.05183649289099526,4209.665875905577
244,4,5,60,7,871,25.799763033175356,171,0.046800947867298576,4774.4653683302995
245,4,5,70,3,600,17.77251184834123,206,0.0533175355450237,4235.470920727559
246,4,5,70,4,726,21.50473933649289,189,0.052428909952606635,3082.97909605578
247,4,5,70,5,837,24.79265402843602,177,0.0509478672985782,3145.8015014305247
248,4,5,70,6,967,28.643364928909953,173,0.04828199052132701,4340.98643596538
249,4,5,70,7,1048,31.04265402843602,163,0.045023696682464455,4051.391676414962
250,4,6,30,3,93,2.754739336492891,235,0.06635071090047394,5870.872430784336
251,4,6,30,4,100,2.962085308056872,235,0.06723933649289099,5645.328467467331
252,4,6,30,5,102,3.0213270142180093,232,0.06575829383886256,4911.503555164721
253,4,6,30,6,107,3.169431279620853,232,0.06635071090047394,4990.0410418956835
254,4,6,30,7,110,3.258293838862559,231,0.06546208530805687,5293.8015993617155
255,4,6,40,3,199,5.894549763033176,224,0.06605450236966824,6644.792467627547
256,4,6,40,4,227,6.7239336492890995,222,0.06664691943127962,6714.812297279761
