,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
449,5,7,70,7,1401,30.75065847234416,209,0.043239683933274806,1204.1792225150598
450,6,2,30,3,299,6.562774363476734,264,0.05465320456540825,1363.620061095471
451,6,2,30,4,325,7.133450395083407,262,0.053336259877085165,1443.1932644479264
452,6,2,30,5,328,7.199297629499561,260,0.053994732221246705,1427.5486041101449
453,6,2,30,6,333,7.309043020193152,259,0.053555750658472345,1436.432738762225
454,6,2,30,7,338,7.418788410886743,259,0.05311676909569798,1456.2948212424715
455,6,2,40,3,363,7.967515364354697,254,0.05201931518876207,1223.104614202491
456,6,2,40,4,401,8.801580333625989,252,0.051141352063213345,1310.1536375491037
457,6,2,40,5,414,9.086918349429324,248,0.051580333625987705,1329.585459380736
458,6,2,40,6,422,9.262510974539069,246,0.051360842844600525,1325.96162130439
459,6,2,40,7,429,9.416154521510096,246,0.050921861281826165,1359.787809408917
460,6,2,50,3,440,9.657594381035997,243,0.04938542581211589,1180.9931049285697
461,6,2,50,4,492,10.798946444249342,238,0.04960491659350307,1453.3608677530858
462,6,2,50,5,514,11.281826163301142,233,0.048726953467954345,1470.5690843498346
463,6,2,50,6,531,11.65496049165935,231,0.048507462686567165,1529.1976620055202
464,6,2,50,7,546,11.984196663740123,231,0.048507462686567165,1567.1610919863354
465,6,2,60,3,522,11.457418788410887,239,0.0480684811237928,1185.2835166705938
466,6,2,60,4,594,13.037752414398595,231,0.048726953467954345,1448.3612910569027
467,6,2,60,5,647,14.201053555750658,226,0.04697102721685689,1400.8552761117976
468,6,2,60,6,679,14.90342405618964,224,0.04762949956101844,1623.4434537233606
469,6,2,60,7,698,15.320456540825285,221,0.04784899034240562,1565.375512862146
470,6,2,70,3,591,12.971905179982441,237,0.04543459174714662,1105.9412889313205
471,6,2,70,4,686,15.057067603160668,224,0.04675153643546971,1128.2961860245043
472,6,2,70,5,767,16.83494293239684,219,0.043459174714661986,1065.6906269110884
473,6,2,70,6,818,17.954345917471468,215,0.043678665496049165,1270.1318429645125
474,6,2,70,7,846,18.568920105355573,207,0.04302019315188762,1165.8674005285773
475,6,3,30,3,311,6.826163301141352,262,0.053555750658472345,1470.9600436528724
476,6,3,30,4,341,7.484635645302897,259,0.05223880597014925,1463.8543227786338
